rds_index,hourbin,ewt,count,daybin,date,rbt,speed
M4_2_0,3,2.89,1975,1,05-16-2016,null,null
M4_2_0,4,2.96,743,1,05-16-2016,null,null
M4_0_0,0,2.36,4266,1,05-17-2016,176.31,9.59
M4_1_0,0,2.52,3911,1,05-17-2016,282.75,5.2725
M4_2_0,0,2.43,8177,1,05-17-2016,229.53,7.08
M4_0_0,1,2.13,1347,1,05-17-2016,null,null
M4_0_0,2,3.05,1249,1,05-17-2016,null,null
M4_0_0,3,2.37,1000,1,05-17-2016,null,null
M4_0_0,4,1.72,670,1,05-17-2016,null,null
M4_1_0,1,2.35,1447,1,05-17-2016,null,null
M4_1_0,2,2.33,1861,1,05-17-2016,null,null
M4_1_0,3,3.79,429,1,05-17-2016,null,null
M4_1_0,4,1.58,174,1,05-17-2016,null,null
M4_2_0,1,2.24,2794,1,05-17-2016,null,null
M4_2_0,2,2.63,3110,1,05-17-2016,null,null
M4_2_0,3,2.93,1429,1,05-17-2016,null,null
M4_2_0,4,1.71,844,1,05-17-2016,null,null
M4_0_0,0,3.2,4075,1,05-18-2016,198.88,9.145
M4_1_0,0,2.59,4418,1,05-18-2016,270.12,5.335
M4_2_0,0,2.9,8493,1,05-18-2016,234.5,6.8125
M4_0_0,1,2.46,1280,1,05-18-2016,null,null
M4_0_0,2,3.37,1305,1,05-18-2016,null,null
M4_0_0,3,3.41,963,1,05-18-2016,null,null
M4_0_0,4,3.9,527,1,05-18-2016,null,null
M4_1_0,1,2.48,1577,1,05-18-2016,null,null
M4_1_0,2,2.38,2161,1,05-18-2016,null,null
M4_1_0,3,3.83,550,1,05-18-2016,null,null
M4_1_0,4,1.18,130,1,05-18-2016,null,null
M4_2_0,1,2.47,2857,1,05-18-2016,null,null
M4_2_0,2,2.76,3466,1,05-18-2016,null,null
M4_2_0,3,3.56,1513,1,05-18-2016,null,null
M4_2_0,4,3.51,657,1,05-18-2016,null,null
M4_0_0,0,2.78,4164,1,05-19-2016,208.08,9.305
M4_1_0,0,2.21,4429,1,05-19-2016,279.38,5.2625
M4_2_0,0,2.51,8593,1,05-19-2016,243.73,6.7775
M4_0_0,1,2.46,1635,1,05-19-2016,null,null
M4_0_0,2,3.15,1347,1,05-19-2016,null,null
M4_0_0,3,3.52,700,1,05-19-2016,null,null
M4_0_0,4,1.81,482,1,05-19-2016,null,null
M4_1_0,1,1.85,1639,1,05-19-2016,null,null
M4_1_0,2,2.06,2084,1,05-19-2016,null,null
M4_1_0,3,3.21,557,1,05-19-2016,null,null
M4_1_0,4,3.41,149,1,05-19-2016,null,null
M4_2_0,1,2.17,3274,1,05-19-2016,null,null
M4_2_0,2,2.54,3431,1,05-19-2016,null,null
M4_2_0,3,3.37,1257,1,05-19-2016,null,null
M4_2_0,4,2.19,631,1,05-19-2016,null,null
M4_0_0,0,2.26,5381,1,05-20-2016,188.6,9.505
M4_1_0,0,1.8,4681,1,05-20-2016,259.24,5.615
M4_2_0,0,2.06,10062,1,05-20-2016,223.92,7.285
M4_0_0,1,2.09,1653,1,05-20-2016,null,null
M4_0_0,2,2.46,2112,1,05-20-2016,null,null
M4_0_0,3,2.08,1147,1,05-20-2016,null,null
M4_0_0,4,2.16,469,1,05-20-2016,null,null
M4_1_0,1,1.12,1561,1,05-20-2016,null,null
M4_1_0,2,1.69,2428,1,05-20-2016,null,null
M4_1_0,3,3.77,528,1,05-20-2016,null,null
M4_1_0,4,2.08,164,1,05-20-2016,null,null
M4_2_0,1,1.62,3214,1,05-20-2016,null,null
M4_2_0,2,2.08,4540,1,05-20-2016,null,null
M4_2_0,3,2.63,1675,1,05-20-2016,null,null
M4_2_0,4,2.14,633,1,05-20-2016,null,null
M4_0_0,0,3.39,2562,2,05-21-2016,160.12,10.885
M4_1_0,0,1.94,2802,2,05-21-2016,170.76,6.055
M4_2_0,0,2.62,5364,2,05-21-2016,165.44,7.9425
M4_0_0,1,2.13,193,2,05-21-2016,null,null
M4_0_0,2,3.21,1322,2,05-21-2016,null,null
M4_0_0,3,4.22,754,2,05-21-2016,null,null
M4_0_0,4,3.02,293,2,05-21-2016,null,null
M4_1_0,1,0.11,441,2,05-21-2016,null,null
M4_1_0,2,1.93,1650,2,05-21-2016,null,null
M4_1_0,3,3.63,550,2,05-21-2016,null,null
M4_1_0,4,1.74,161,2,05-21-2016,null,null
M4_2_0,1,0.62,634,2,05-21-2016,null,null
M4_2_0,2,2.49,2972,2,05-21-2016,null,null
M4_2_0,3,3.95,1304,2,05-21-2016,null,null
M4_2_0,4,2.54,454,2,05-21-2016,null,null
M4_0_0,0,2.47,2938,2,05-22-2016,127.17,11.8575
M4_1_0,0,2.5,2746,2,05-22-2016,141.64,6.68
M4_2_0,0,2.49,5684,2,05-22-2016,134.41,8.76
M4_0_0,1,1.01,423,2,05-22-2016,null,null
M4_0_0,2,2.79,1448,2,05-22-2016,null,null
M4_0_0,3,2.52,1000,2,05-22-2016,null,null
M4_0_0,4,4.47,67,2,05-22-2016,null,null
M4_1_0,1,1.01,204,2,05-22-2016,null,null
M4_1_0,2,2.74,1728,2,05-22-2016,null,null
M4_1_0,3,2.19,648,2,05-22-2016,null,null
M4_1_0,4,3.11,166,2,05-22-2016,null,null
M4_2_0,1,1.02,627,2,05-22-2016,null,null
M4_2_0,2,2.76,3176,2,05-22-2016,null,null
M4_2_0,3,2.39,1648,2,05-22-2016,null,null
M4_2_0,4,3.79,233,2,05-22-2016,null,null
M4_0_0,0,1.98,5872,1,05-23-2016,175.56,9.6275
M4_1_0,0,2.03,5238,1,05-23-2016,214.96,5.7125
M4_2_0,0,2.0,11110,1,05-23-2016,195.26,7.3225
M4_0_0,1,2.51,1811,1,05-23-2016,null,null
M4_0_0,2,1.65,2063,1,05-23-2016,null,null
M4_0_0,3,1.85,1348,1,05-23-2016,null,null
M4_0_0,4,1.84,650,1,05-23-2016,null,null
M4_1_0,1,1.34,1799,1,05-23-2016,null,null
M4_1_0,2,2.31,2545,1,05-23-2016,null,null
M4_1_0,3,2.62,669,1,05-23-2016,null,null
M4_1_0,4,2.25,225,1,05-23-2016,null,null
M4_2_0,1,1.92,3610,1,05-23-2016,null,null
M4_2_0,2,2.0,4608,1,05-23-2016,null,null
M4_2_0,3,2.14,2017,1,05-23-2016,null,null
M4_2_0,4,1.93,875,1,05-23-2016,null,null
M4_0_0,0,2.66,5206,1,05-24-2016,192.47,9.04
M4_1_0,0,2.35,4766,1,05-24-2016,237.98,5.5475
M4_2_0,0,2.52,9972,1,05-24-2016,215.23,6.955
M4_0_0,1,3.02,1684,1,05-24-2016,null,null
M4_0_0,2,3.09,1907,1,05-24-2016,null,null
M4_0_0,3,2.14,1049,1,05-24-2016,null,null
M4_0_0,4,1.38,566,1,05-24-2016,null,null
M4_1_0,1,2.2,1725,1,05-24-2016,null,null
M4_1_0,2,2.39,2424,1,05-24-2016,null,null
M4_1_0,3,3.14,486,1,05-24-2016,null,null
M4_1_0,4,0.61,131,1,05-24-2016,null,null
M4_2_0,1,2.62,3409,1,05-24-2016,null,null
M4_2_0,2,2.71,4331,1,05-24-2016,null,null
M4_2_0,3,2.48,1535,1,05-24-2016,null,null
M4_2_0,4,1.32,697,1,05-24-2016,null,null
M4_0_0,0,2.98,3889,1,05-25-2016,161.21,9.4825
M4_1_0,0,2.68,3998,1,05-25-2016,247.41,5.2225
M4_2_0,0,2.84,7887,1,05-25-2016,204.31,6.92
M4_0_0,1,1.96,1706,1,05-25-2016,null,null
M4_0_0,2,3.9,1232,1,05-25-2016,null,null
M4_0_0,3,3.02,543,1,05-25-2016,null,null
M4_0_0,4,3.45,408,1,05-25-2016,null,null
M4_1_0,1,1.59,1565,1,05-25-2016,null,null
M4_1_0,2,3.06,2026,1,05-25-2016,null,null
M4_1_0,3,4.26,346,1,05-25-2016,null,null
M4_1_0,4,3.9,61,1,05-25-2016,null,null
M4_2_0,1,1.77,3271,1,05-25-2016,null,null
M4_2_0,2,3.42,3258,1,05-25-2016,null,null
M4_2_0,3,3.55,889,1,05-25-2016,null,null
M4_2_0,4,3.5,469,1,05-25-2016,null,null
M4_0_0,0,2.82,5290,1,05-26-2016,165.77,9.1775
M4_1_0,0,1.93,4691,1,05-26-2016,243.71,5.2325
M4_2_0,0,2.43,9981,1,05-26-2016,204.74,6.86
M4_0_0,1,2.1,1858,1,05-26-2016,null,null
M4_0_0,2,3.11,1707,1,05-26-2016,null,null
M4_0_0,3,2.97,1084,1,05-26-2016,null,null
M4_0_0,4,3.33,641,1,05-26-2016,null,null
M4_1_0,1,1.39,1797,1,05-26-2016,null,null
M4_1_0,2,2.16,2346,1,05-26-2016,null,null
M4_1_0,3,1.82,380,1,05-26-2016,null,null
M4_1_0,4,3.94,168,1,05-26-2016,null,null
M4_2_0,1,1.75,3655,1,05-26-2016,null,null
M4_2_0,2,2.6,4053,1,05-26-2016,null,null
M4_2_0,3,2.68,1464,1,05-26-2016,null,null
M4_2_0,4,3.43,809,1,05-26-2016,null,null
M4_0_0,0,2.21,5806,1,05-27-2016,199.24,10.215
M4_1_0,0,1.93,5403,1,05-27-2016,202.46,5.605
M4_2_0,0,2.07,11209,1,05-27-2016,200.85,7.54
M4_0_0,1,1.87,1818,1,05-27-2016,null,null
M4_0_0,2,2.89,2062,1,05-27-2016,null,null
M4_0_0,3,1.35,1469,1,05-27-2016,null,null
M4_0_0,4,2.28,457,1,05-27-2016,null,null
M4_1_0,1,1.38,1757,1,05-27-2016,null,null
M4_1_0,2,1.95,2725,1,05-27-2016,null,null
M4_1_0,3,3.23,692,1,05-27-2016,null,null
M4_1_0,4,1.68,229,1,05-27-2016,null,null
M4_2_0,1,1.63,3575,1,05-27-2016,null,null
M4_2_0,2,2.38,4787,1,05-27-2016,null,null
M4_2_0,3,2.04,2161,1,05-27-2016,null,null
M4_2_0,4,2.11,686,1,05-27-2016,null,null
M4_0_0,0,2.06,3552,2,05-28-2016,127.42,10.575
M4_1_0,0,1.6,3460,2,05-28-2016,160.55,6.465
M4_2_0,0,1.83,7012,2,05-28-2016,143.98,8.1325
M4_0_0,1,2.16,218,2,05-28-2016,null,null
M4_0_0,2,2.33,1787,2,05-28-2016,null,null
M4_0_0,3,2.01,1024,2,05-28-2016,null,null
M4_0_0,4,1.43,523,2,05-28-2016,null,null
M4_1_0,1,0.52,461,2,05-28-2016,null,null
M4_1_0,2,1.93,2112,2,05-28-2016,null,null
M4_1_0,3,1.53,657,2,05-28-2016,null,null
M4_1_0,4,1.55,230,2,05-28-2016,null,null
M4_2_0,1,0.95,679,2,05-28-2016,null,null
M4_2_0,2,2.12,3899,2,05-28-2016,null,null
M4_2_0,3,1.82,1681,2,05-28-2016,null,null
M4_2_0,4,1.44,753,2,05-28-2016,null,null
M4_0_0,0,2.12,3255,2,05-29-2016,115.33,11.23
M4_1_0,0,1.59,2827,2,05-29-2016,147.93,6.6125
M4_2_0,0,1.87,6082,2,05-29-2016,131.63,8.5325
M4_0_0,1,1.05,416,2,05-29-2016,null,null
M4_0_0,2,1.89,1582,2,05-29-2016,null,null
M4_0_0,3,2.77,1170,2,05-29-2016,null,null
M4_0_0,4,4.03,87,2,05-29-2016,null,null
M4_1_0,1,0.92,168,2,05-29-2016,null,null
M4_1_0,2,1.25,1876,2,05-29-2016,null,null
M4_1_0,3,2.8,631,2,05-29-2016,null,null
M4_1_0,4,1.32,152,2,05-29-2016,null,null
M4_2_0,1,1.02,584,2,05-29-2016,null,null
M4_2_0,2,1.52,3458,2,05-29-2016,null,null
M4_2_0,3,2.78,1801,2,05-29-2016,null,null
M4_2_0,4,2.36,239,2,05-29-2016,null,null
M4_0_0,0,2.28,6308,1,05-31-2016,164.59,9.5025
M4_1_0,0,2.19,5487,1,05-31-2016,242.81,5.5075
M4_2_0,0,2.24,11795,1,05-31-2016,203.7,7.135
M4_0_0,1,1.46,1851,1,05-31-2016,null,null
M4_0_0,2,2.68,2349,1,05-31-2016,null,null
M4_0_0,3,2.81,1416,1,05-31-2016,null,null
M4_0_0,4,2.0,692,1,05-31-2016,null,null
M4_1_0,1,1.22,1791,1,05-31-2016,null,null
M4_1_0,2,2.68,2654,1,05-31-2016,null,null
M4_1_0,3,2.86,813,1,05-31-2016,null,null
M4_1_0,4,1.62,229,1,05-31-2016,null,null
M4_2_0,1,1.34,3642,1,05-31-2016,null,null
M4_2_0,2,2.68,5003,1,05-31-2016,null,null
M4_2_0,3,2.84,2229,1,05-31-2016,null,null
M4_2_0,4,1.91,921,1,05-31-2016,null,null
M4_0_0,0,2.76,4304,1,06-01-2016,218.4,8.965
M4_1_0,0,2.86,4559,1,06-01-2016,279.6,5.085
M4_2_0,0,2.81,8863,1,06-01-2016,249.0,6.6075
M4_0_0,1,2.77,1490,1,06-01-2016,null,null
M4_0_0,2,2.66,1632,1,06-01-2016,null,null
M4_0_0,3,2.46,864,1,06-01-2016,null,null
M4_0_0,4,3.5,318,1,06-01-2016,null,null
M4_1_0,1,1.76,1708,1,06-01-2016,null,null
M4_1_0,2,3.09,2135,1,06-01-2016,null,null
M4_1_0,3,4.9,581,1,06-01-2016,null,null
M4_1_0,4,1.33,135,1,06-01-2016,null,null
M4_2_0,1,2.25,3198,1,06-01-2016,null,null
M4_2_0,2,2.9,3767,1,06-01-2016,null,null
M4_2_0,3,3.58,1445,1,06-01-2016,null,null
M4_2_0,4,3.05,453,1,06-01-2016,null,null
M4_0_0,0,2.61,3639,1,06-02-2016,186.14,9.2475
M4_1_0,0,2.43,4061,1,06-02-2016,278.76,5.09
M4_2_0,0,2.51,7700,1,06-02-2016,232.45,6.6175
M4_0_0,1,2.63,1504,1,06-02-2016,null,null
M4_0_0,2,3.09,924,1,06-02-2016,null,null
M4_0_0,3,2.59,682,1,06-02-2016,null,null
M4_0_0,4,1.92,529,1,06-02-2016,null,null
M4_1_0,1,1.95,1619,1,06-02-2016,null,null
M4_1_0,2,2.48,1874,1,06-02-2016,null,null
M4_1_0,3,3.71,447,1,06-02-2016,null,null
M4_1_0,4,2.35,121,1,06-02-2016,null,null
M4_2_0,1,2.29,3123,1,06-02-2016,null,null
M4_2_0,2,2.69,2798,1,06-02-2016,null,null
M4_2_0,3,3.12,1129,1,06-02-2016,null,null
M4_2_0,4,1.98,650,1,06-02-2016,null,null
M4_0_0,0,2.56,4839,1,06-03-2016,192.87,9.4475
M4_1_0,0,2.2,4037,1,06-03-2016,265.65,5.21
M4_2_0,0,2.4,8876,1,06-03-2016,229.26,7.095
M4_0_0,1,2.74,1586,1,06-03-2016,null,null
M4_0_0,2,2.89,1783,1,06-03-2016,null,null
M4_0_0,3,1.73,1086,1,06-03-2016,null,null
M4_0_0,4,2.31,384,1,06-03-2016,null,null
M4_1_0,1,1.41,1475,1,06-03-2016,null,null
M4_1_0,2,2.48,2119,1,06-03-2016,null,null
M4_1_0,3,3.55,311,1,06-03-2016,null,null
M4_1_0,4,2.52,132,1,06-03-2016,null,null
M4_2_0,1,2.13,3061,1,06-03-2016,null,null
M4_2_0,2,2.67,3902,1,06-03-2016,null,null
M4_2_0,3,2.19,1397,1,06-03-2016,null,null
M4_2_0,4,2.34,516,1,06-03-2016,null,null
M4_0_0,0,2.52,1770,2,06-04-2016,131.58,9.9825
M4_1_0,0,2.39,2214,2,06-04-2016,184.51,5.6025
M4_2_0,0,2.45,3984,2,06-04-2016,158.04,7.2775
M4_0_0,1,1.83,179,2,06-04-2016,null,null
M4_0_0,2,2.93,867,2,06-04-2016,null,null
M4_0_0,3,3.16,450,2,06-04-2016,null,null
M4_0_0,4,1.1,274,2,06-04-2016,null,null
M4_1_0,1,1.57,364,2,06-04-2016,null,null
M4_1_0,2,2.76,1405,2,06-04-2016,null,null
M4_1_0,3,2.73,357,2,06-04-2016,null,null
M4_1_0,4,-0.21,88,2,06-04-2016,null,null
M4_2_0,1,1.59,543,2,06-04-2016,null,null
M4_2_0,2,2.82,2272,2,06-04-2016,null,null
M4_2_0,3,2.96,807,2,06-04-2016,null,null
M4_2_0,4,0.77,362,2,06-04-2016,null,null
M4_0_0,0,2.48,1251,2,06-05-2016,209.4,12.6225
M4_1_0,0,2.39,1406,2,06-05-2016,200.95,6.36
M4_2_0,0,2.44,2657,2,06-05-2016,205.17,8.59
M4_0_0,1,1.93,418,2,06-05-2016,null,null
M4_0_0,2,3.81,241,2,06-05-2016,null,null
M4_0_0,3,2.18,535,2,06-05-2016,null,null
M4_0_0,4,3.1,57,2,06-05-2016,null,null
M4_1_0,1,0.23,170,2,06-05-2016,null,null
M4_1_0,2,2.24,751,2,06-05-2016,null,null
M4_1_0,3,3.99,294,2,06-05-2016,null,null
M4_1_0,4,1.7,191,2,06-05-2016,null,null
M4_2_0,1,1.59,588,2,06-05-2016,null,null
M4_2_0,2,2.67,992,2,06-05-2016,null,null
M4_2_0,3,2.99,829,2,06-05-2016,null,null
M4_2_0,4,2.13,248,2,06-05-2016,null,null
M4_0_0,0,2.59,5981,1,06-06-2016,173.68,9.445
M4_1_0,0,1.95,5210,1,06-06-2016,241.47,5.67
M4_2_0,0,2.3,11191,1,06-06-2016,207.58,7.23
M4_0_0,1,2.25,1911,1,06-06-2016,null,null
M4_0_0,2,2.92,2413,1,06-06-2016,null,null
M4_0_0,3,3.13,1207,1,06-06-2016,null,null
M4_0_0,4,1.38,450,1,06-06-2016,null,null
M4_1_0,1,1.13,1826,1,06-06-2016,null,null
M4_1_0,2,2.32,2740,1,06-06-2016,null,null
M4_1_0,3,2.77,455,1,06-06-2016,null,null
M4_1_0,4,2.26,189,1,06-06-2016,null,null
M4_2_0,1,1.71,3737,1,06-06-2016,null,null
M4_2_0,2,2.62,5153,1,06-06-2016,null,null
M4_2_0,3,3.02,1662,1,06-06-2016,null,null
M4_2_0,4,1.57,639,1,06-06-2016,null,null
M4_0_0,0,2.49,4120,1,06-07-2016,191.53,9.23
M4_1_0,0,2.29,3866,1,06-07-2016,242.77,5.22
M4_2_0,0,2.39,7986,1,06-07-2016,217.15,6.8275
M4_0_0,1,2.32,1236,1,06-07-2016,null,null
M4_0_0,2,2.84,1105,1,06-07-2016,null,null
M4_0_0,3,3.55,1110,1,06-07-2016,null,null
M4_0_0,4,1.19,669,1,06-07-2016,null,null
M4_1_0,1,2.39,1557,1,06-07-2016,null,null
M4_1_0,2,2.41,1800,1,06-07-2016,null,null
M4_1_0,3,1.15,295,1,06-07-2016,null,null
M4_1_0,4,1.93,214,1,06-07-2016,null,null
M4_2_0,1,2.36,2793,1,06-07-2016,null,null
M4_2_0,2,2.57,2905,1,06-07-2016,null,null
M4_2_0,3,3.09,1405,1,06-07-2016,null,null
M4_2_0,4,1.35,883,1,06-07-2016,null,null
M4_0_0,0,2.85,3309,1,06-08-2016,177.79,9.7225
M4_1_0,0,2.12,3449,1,06-08-2016,308.09,5.1525
M4_2_0,0,2.5,6758,1,06-08-2016,242.94,7.0725
M4_0_0,1,2.16,1543,1,06-08-2016,null,null
M4_0_0,2,3.71,1151,1,06-08-2016,null,null
M4_0_0,3,4.02,357,1,06-08-2016,null,null
M4_0_0,4,1.57,258,1,06-08-2016,null,null
M4_1_0,1,1.29,1553,1,06-08-2016,null,null
M4_1_0,2,2.81,1706,1,06-08-2016,null,null
M4_1_0,3,2.56,130,1,06-08-2016,null,null
M4_1_0,4,0.9,60,1,06-08-2016,null,null
M4_2_0,1,1.74,3096,1,06-08-2016,null,null
M4_2_0,2,3.2,2857,1,06-08-2016,null,null
M4_2_0,3,3.62,487,1,06-08-2016,null,null
M4_2_0,4,1.47,318,1,06-08-2016,null,null
M4_0_0,0,2.17,5714,1,06-10-2016,187.28,8.885
M4_1_0,0,2.49,5159,1,06-10-2016,231.26,5.4575
M4_2_0,0,2.32,10873,1,06-10-2016,209.27,6.9025
M4_0_0,1,1.7,1824,1,06-10-2016,null,null
M4_0_0,2,2.72,2078,1,06-10-2016,null,null
M4_0_0,3,1.66,1207,1,06-10-2016,null,null
M4_0_0,4,2.43,605,1,06-10-2016,null,null
M4_1_0,1,1.39,1813,1,06-10-2016,null,null
M4_1_0,2,2.87,2558,1,06-10-2016,null,null
M4_1_0,3,3.74,611,1,06-10-2016,null,null
M4_1_0,4,2.95,177,1,06-10-2016,null,null
M4_2_0,1,1.54,3637,1,06-10-2016,null,null
M4_2_0,2,2.8,4636,1,06-10-2016,null,null
M4_2_0,3,2.45,1818,1,06-10-2016,null,null
M4_2_0,4,2.51,782,1,06-10-2016,null,null
M4_0_0,0,3.02,3307,2,06-11-2016,126.67,9.6725
M4_1_0,0,1.91,3578,2,06-11-2016,155.69,6.475
M4_2_0,0,2.41,6885,2,06-11-2016,141.18,7.7325
M4_0_0,1,1.63,229,2,06-11-2016,null,null
M4_0_0,2,3.26,1412,2,06-11-2016,null,null
M4_0_0,3,3.41,1157,2,06-11-2016,null,null
M4_0_0,4,2.36,509,2,06-11-2016,null,null
M4_1_0,1,0.55,477,2,06-11-2016,null,null
M4_1_0,2,2.2,2064,2,06-11-2016,null,null
M4_1_0,3,1.44,769,2,06-11-2016,null,null
M4_1_0,4,3.46,268,2,06-11-2016,null,null
M4_2_0,1,0.84,706,2,06-11-2016,null,null
M4_2_0,2,2.6,3476,2,06-11-2016,null,null
M4_2_0,3,2.58,1926,2,06-11-2016,null,null
M4_2_0,4,2.72,777,2,06-11-2016,null,null
M4_0_0,0,2.26,2471,2,06-12-2016,166.25,10.6625
M4_1_0,0,2.04,2653,2,06-12-2016,118.39,6.1275
M4_2_0,0,2.16,5124,2,06-12-2016,142.32,7.745
M4_0_0,1,0.76,415,2,06-12-2016,null,null
M4_0_0,2,2.27,1185,2,06-12-2016,null,null
M4_0_0,3,3.2,786,2,06-12-2016,null,null
M4_0_0,4,3.01,85,2,06-12-2016,null,null
M4_1_0,1,0.51,208,2,06-12-2016,null,null
M4_1_0,2,2.46,1779,2,06-12-2016,null,null
M4_1_0,3,1.54,495,2,06-12-2016,null,null
M4_1_0,4,0.85,171,2,06-12-2016,null,null
M4_2_0,1,0.71,623,2,06-12-2016,null,null
M4_2_0,2,2.38,2964,2,06-12-2016,null,null
M4_2_0,3,2.57,1281,2,06-12-2016,null,null
M4_2_0,4,1.68,256,2,06-12-2016,null,null
M4_0_0,0,2.41,6221,1,06-13-2016,162.02,9.675
M4_1_0,0,1.75,5446,1,06-13-2016,239.79,5.61
M4_2_0,0,2.12,11667,1,06-13-2016,200.9,7.315
M4_0_0,1,2.6,1857,1,06-13-2016,null,null
M4_0_0,2,2.94,2315,1,06-13-2016,null,null
M4_0_0,3,2.06,1384,1,06-13-2016,null,null
M4_0_0,4,1.2,665,1,06-13-2016,null,null
M4_1_0,1,1.3,1782,1,06-13-2016,null,null
M4_1_0,2,1.87,2673,1,06-13-2016,null,null
M4_1_0,3,2.39,748,1,06-13-2016,null,null
M4_1_0,4,1.89,243,1,06-13-2016,null,null
M4_2_0,1,1.95,3639,1,06-13-2016,null,null
M4_2_0,2,2.4,4988,1,06-13-2016,null,null
M4_2_0,3,2.16,2132,1,06-13-2016,null,null
M4_2_0,4,1.34,908,1,06-13-2016,null,null
M4_0_0,0,2.69,4773,1,06-14-2016,182.51,9.6
M4_1_0,0,2.23,4753,1,06-14-2016,235.23,5.09
M4_2_0,0,2.46,9526,1,06-14-2016,208.87,6.9
M4_0_0,1,1.98,1873,1,06-14-2016,null,null
M4_0_0,2,3.14,1955,1,06-14-2016,null,null
M4_0_0,3,3.17,787,1,06-14-2016,null,null
M4_0_0,4,2.76,158,1,06-14-2016,null,null
M4_1_0,1,1.1,1698,1,06-14-2016,null,null
M4_1_0,2,2.59,2567,1,06-14-2016,null,null
M4_1_0,3,3.5,431,1,06-14-2016,null,null
M4_1_0,4,4.8,57,1,06-14-2016,null,null
M4_2_0,1,1.57,3571,1,06-14-2016,null,null
M4_2_0,2,2.83,4522,1,06-14-2016,null,null
M4_2_0,3,3.3,1218,1,06-14-2016,null,null
M4_2_0,4,3.23,215,1,06-14-2016,null,null
M4_0_0,0,2.52,5085,1,06-15-2016,193.59,9.26
M4_1_0,0,2.42,4477,1,06-15-2016,220.34,5.635
M4_2_0,0,2.47,9562,1,06-15-2016,206.97,7.095
M4_0_0,1,1.54,1718,1,06-15-2016,null,null
M4_0_0,2,2.75,1657,1,06-15-2016,null,null
M4_0_0,3,3.53,1122,1,06-15-2016,null,null
M4_0_0,4,2.84,588,1,06-15-2016,null,null
M4_1_0,1,1.41,1628,1,06-15-2016,null,null
M4_1_0,2,2.75,2316,1,06-15-2016,null,null
M4_1_0,3,3.98,362,1,06-15-2016,null,null
M4_1_0,4,2.9,171,1,06-15-2016,null,null
M4_2_0,1,1.47,3346,1,06-15-2016,null,null
M4_2_0,2,2.75,3973,1,06-15-2016,null,null
M4_2_0,3,3.65,1484,1,06-15-2016,null,null
M4_2_0,4,2.82,759,1,06-15-2016,null,null
M4_0_0,0,2.34,4540,1,06-16-2016,195.31,9.3225
M4_1_0,0,1.88,4338,1,06-16-2016,260.55,5.285
M4_2_0,0,2.13,8878,1,06-16-2016,227.93,6.9175
M4_0_0,1,2.32,1547,1,06-16-2016,null,null
M4_0_0,2,3.18,1332,1,06-16-2016,null,null
M4_0_0,3,1.67,1123,1,06-16-2016,null,null
M4_0_0,4,1.7,538,1,06-16-2016,null,null
M4_1_0,1,1.6,1666,1,06-16-2016,null,null
M4_1_0,2,1.94,1864,1,06-16-2016,null,null
M4_1_0,3,2.49,609,1,06-16-2016,null,null
M4_1_0,4,1.95,199,1,06-16-2016,null,null
M4_2_0,1,1.95,3213,1,06-16-2016,null,null
M4_2_0,2,2.54,3196,1,06-16-2016,null,null
M4_2_0,3,1.95,1732,1,06-16-2016,null,null
M4_2_0,4,1.72,737,1,06-16-2016,null,null
M4_0_0,0,2.12,6018,1,06-17-2016,199.4,9.46
M4_1_0,0,2.16,5333,1,06-17-2016,213.58,5.465
M4_2_0,0,2.14,11351,1,06-17-2016,206.49,7.185
M4_0_0,1,1.61,1973,1,06-17-2016,null,null
M4_0_0,2,2.52,2066,1,06-17-2016,null,null
M4_0_0,3,2.14,1441,1,06-17-2016,null,null
M4_0_0,4,2.16,538,1,06-17-2016,null,null
M4_1_0,1,1.79,1842,1,06-17-2016,null,null
M4_1_0,2,2.06,2633,1,06-17-2016,null,null
M4_1_0,3,3.54,644,1,06-17-2016,null,null
M4_1_0,4,2.22,214,1,06-17-2016,null,null
M4_2_0,1,1.69,3815,1,06-17-2016,null,null
M4_2_0,2,2.28,4699,1,06-17-2016,null,null
M4_2_0,3,2.59,2085,1,06-17-2016,null,null
M4_2_0,4,2.15,752,1,06-17-2016,null,null
M4_0_0,0,2.97,2845,2,06-18-2016,140.1,10.69
M4_1_0,0,1.86,3273,2,06-18-2016,170.86,6.0475
M4_2_0,0,2.37,6118,2,06-18-2016,155.48,7.8475
M4_0_0,1,1.57,236,2,06-18-2016,null,null
M4_0_0,2,3.32,1223,2,06-18-2016,null,null
M4_0_0,3,3.24,948,2,06-18-2016,null,null
M4_0_0,4,2.41,438,2,06-18-2016,null,null
M4_1_0,1,0.66,465,2,06-18-2016,null,null
M4_1_0,2,2.09,1907,2,06-18-2016,null,null
M4_1_0,3,2.43,711,2,06-18-2016,null,null
M4_1_0,4,0.98,190,2,06-18-2016,null,null
M4_2_0,1,0.9,701,2,06-18-2016,null,null
M4_2_0,2,2.56,3130,2,06-18-2016,null,null
M4_2_0,3,2.88,1659,2,06-18-2016,null,null
M4_2_0,4,2.14,628,2,06-18-2016,null,null
M4_0_0,0,2.24,3194,2,06-19-2016,121.01,11.725
M4_1_0,0,2.12,2653,2,06-19-2016,149.96,6.745
M4_2_0,0,2.18,5847,2,06-19-2016,135.49,8.8275
M4_0_0,1,0.73,415,2,06-19-2016,null,null
M4_0_0,2,2.35,1579,2,06-19-2016,null,null
M4_0_0,3,2.88,1084,2,06-19-2016,null,null
