rds_index,hourbin,ewt,count,daybin,date,rbt,speed
BX39_0_0,0,1.6,3523,1,05-18-2016,79.23,7.2075
BX39_1_0,0,1.76,2800,1,05-18-2016,68.42,6.5
BX39_2_0,0,1.67,6323,1,05-18-2016,73.83,6.9225
BX39_0_0,1,1.37,1191,1,05-18-2016,null,null
BX39_0_0,2,1.8,1307,1,05-18-2016,null,null
BX39_0_0,3,1.53,612,1,05-18-2016,null,null
BX39_0_0,4,1.61,413,1,05-18-2016,null,null
BX39_1_0,1,1.19,836,1,05-18-2016,null,null
BX39_1_0,2,1.83,1209,1,05-18-2016,null,null
BX39_1_0,3,2.79,538,1,05-18-2016,null,null
BX39_1_0,4,1.5,217,1,05-18-2016,null,null
BX39_2_0,1,1.29,2027,1,05-18-2016,null,null
BX39_2_0,2,1.81,2516,1,05-18-2016,null,null
BX39_2_0,3,2.11,1150,1,05-18-2016,null,null
BX39_2_0,4,1.57,630,1,05-18-2016,null,null
BX39_0_0,0,1.87,3194,1,05-19-2016,83.42,7.3725
BX39_1_0,0,1.97,2720,1,05-19-2016,73.92,6.47
BX39_2_0,0,1.92,5914,1,05-19-2016,78.67,6.995
BX39_0_0,1,1.18,1061,1,05-19-2016,null,null
BX39_0_0,2,1.97,1204,1,05-19-2016,null,null
BX39_0_0,3,2.41,595,1,05-19-2016,null,null
BX39_0_0,4,2.04,334,1,05-19-2016,null,null
BX39_1_0,1,1.06,839,1,05-19-2016,null,null
BX39_1_0,2,2.39,1020,1,05-19-2016,null,null
BX39_1_0,3,2.92,556,1,05-19-2016,null,null
BX39_1_0,4,1.29,305,1,05-19-2016,null,null
BX39_2_0,1,1.12,1900,1,05-19-2016,null,null
BX39_2_0,2,2.17,2224,1,05-19-2016,null,null
BX39_2_0,3,2.66,1151,1,05-19-2016,null,null
BX39_2_0,4,1.65,639,1,05-19-2016,null,null
BX39_0_0,0,1.85,3207,1,05-20-2016,97.06,6.79
BX39_1_0,0,2.23,2807,1,05-20-2016,86.14,6.1775
BX39_2_0,0,2.03,6014,1,05-20-2016,91.6,6.53
BX39_0_0,1,1.03,1038,1,05-20-2016,null,null
BX39_0_0,2,1.86,1386,1,05-20-2016,null,null
BX39_0_0,3,2.49,425,1,05-20-2016,null,null
BX39_0_0,4,3.03,358,1,05-20-2016,null,null
BX39_1_0,1,1.47,800,1,05-20-2016,null,null
BX39_1_0,2,2.5,1210,1,05-20-2016,null,null
BX39_1_0,3,2.71,467,1,05-20-2016,null,null
BX39_1_0,4,2.27,330,1,05-20-2016,null,null
BX39_2_0,1,1.23,1838,1,05-20-2016,null,null
BX39_2_0,2,2.15,2596,1,05-20-2016,null,null
BX39_2_0,3,2.61,892,1,05-20-2016,null,null
BX39_2_0,4,2.65,688,1,05-20-2016,null,null
BX39_0_0,0,1.69,2748,2,05-21-2016,75.21,7.8475
BX39_1_0,0,1.07,2451,2,05-21-2016,55.24,6.7525
BX39_2_0,0,1.39,5199,2,05-21-2016,65.22,7.37
BX39_0_0,1,1.58,554,2,05-21-2016,null,null
BX39_0_0,2,1.64,1159,2,05-21-2016,null,null
BX39_0_0,3,1.64,620,2,05-21-2016,null,null
BX39_0_0,4,2.07,415,2,05-21-2016,null,null
BX39_1_0,1,1.57,527,2,05-21-2016,null,null
BX39_1_0,2,0.92,1001,2,05-21-2016,null,null
BX39_1_0,3,0.57,554,2,05-21-2016,null,null
BX39_1_0,4,1.38,369,2,05-21-2016,null,null
BX39_2_0,1,1.57,1081,2,05-21-2016,null,null
BX39_2_0,2,1.3,2160,2,05-21-2016,null,null
BX39_2_0,3,1.14,1174,2,05-21-2016,null,null
BX39_2_0,4,1.74,784,2,05-21-2016,null,null
BX39_0_0,0,0.96,2531,2,05-22-2016,66.23,8.0525
BX39_1_0,0,1.29,2463,2,05-22-2016,74.58,7.0975
BX39_2_0,0,1.13,4994,2,05-22-2016,70.4,7.64
BX39_0_0,1,0.75,387,2,05-22-2016,null,null
BX39_0_0,2,1.35,1211,2,05-22-2016,null,null
BX39_0_0,3,0.77,608,2,05-22-2016,null,null
BX39_0_0,4,0.09,325,2,05-22-2016,null,null
BX39_1_0,1,0.98,535,2,05-22-2016,null,null
BX39_1_0,2,1.13,1099,2,05-22-2016,null,null
BX39_1_0,3,1.45,557,2,05-22-2016,null,null
BX39_1_0,4,2.03,272,2,05-22-2016,null,null
BX39_2_0,1,0.89,922,2,05-22-2016,null,null
BX39_2_0,2,1.24,2310,2,05-22-2016,null,null
BX39_2_0,3,1.09,1165,2,05-22-2016,null,null
BX39_2_0,4,1.12,597,2,05-22-2016,null,null
BX39_0_0,0,1.99,3436,1,05-23-2016,93.34,7.375
BX39_1_0,0,1.57,3039,1,05-23-2016,74.54,6.4575
BX39_2_0,0,1.78,6475,1,05-23-2016,83.94,6.985
BX39_0_0,1,1.69,1176,1,05-23-2016,null,null
BX39_0_0,2,1.66,1232,1,05-23-2016,null,null
BX39_0_0,3,3.16,682,1,05-23-2016,null,null
BX39_0_0,4,1.92,346,1,05-23-2016,null,null
BX39_1_0,1,0.68,911,1,05-23-2016,null,null
BX39_1_0,2,2.1,1222,1,05-23-2016,null,null
BX39_1_0,3,2.32,596,1,05-23-2016,null,null
BX39_1_0,4,1.1,310,1,05-23-2016,null,null
BX39_2_0,1,1.2,2087,1,05-23-2016,null,null
BX39_2_0,2,1.87,2454,1,05-23-2016,null,null
BX39_2_0,3,2.81,1278,1,05-23-2016,null,null
BX39_2_0,4,1.51,656,1,05-23-2016,null,null
BX39_0_0,0,1.62,3224,1,05-24-2016,86.68,7.51
BX39_1_0,0,1.66,2832,1,05-24-2016,95.78,6.4425
BX39_2_0,0,1.64,6056,1,05-24-2016,91.23,7.0675
BX39_0_0,1,3.28,889,1,05-24-2016,null,null
BX39_0_0,2,0.94,1318,1,05-24-2016,null,null
BX39_0_0,3,1.11,678,1,05-24-2016,null,null
BX39_0_0,4,1.69,339,1,05-24-2016,null,null
BX39_1_0,1,2.62,743,1,05-24-2016,null,null
BX39_1_0,2,1.56,1190,1,05-24-2016,null,null
BX39_1_0,3,1.28,624,1,05-24-2016,null,null
BX39_1_0,4,0.78,275,1,05-24-2016,null,null
BX39_2_0,1,2.96,1632,1,05-24-2016,null,null
BX39_2_0,2,1.23,2508,1,05-24-2016,null,null
BX39_2_0,3,1.19,1302,1,05-24-2016,null,null
BX39_2_0,4,1.25,614,1,05-24-2016,null,null
BX39_0_0,0,2.08,3400,1,05-25-2016,95.6,7.13
BX39_1_0,0,1.95,2898,1,05-25-2016,94.14,6.2175
BX39_2_0,0,2.01,6298,1,05-25-2016,94.87,6.75
BX39_0_0,1,1.26,1210,1,05-25-2016,null,null
BX39_0_0,2,2.38,1389,1,05-25-2016,null,null
BX39_0_0,3,2.59,486,1,05-25-2016,null,null
BX39_0_0,4,2.42,315,1,05-25-2016,null,null
BX39_1_0,1,0.89,949,1,05-25-2016,null,null
BX39_1_0,2,2.38,1213,1,05-25-2016,null,null
BX39_1_0,3,2.62,457,1,05-25-2016,null,null
BX39_1_0,4,2.44,279,1,05-25-2016,null,null
BX39_2_0,1,1.08,2159,1,05-25-2016,null,null
BX39_2_0,2,2.38,2602,1,05-25-2016,null,null
BX39_2_0,3,2.57,943,1,05-25-2016,null,null
BX39_2_0,4,2.43,594,1,05-25-2016,null,null
BX39_0_0,0,2.0,3273,1,05-26-2016,81.44,7.525
BX39_1_0,0,1.84,2862,1,05-26-2016,73.4,6.31
BX39_2_0,0,1.92,6135,1,05-26-2016,77.42,7.015
BX39_0_0,1,1.4,1096,1,05-26-2016,null,null
BX39_0_0,2,2.07,1136,1,05-26-2016,null,null
BX39_0_0,3,2.93,647,1,05-26-2016,null,null
BX39_0_0,4,1.62,394,1,05-26-2016,null,null
BX39_1_0,1,1.09,777,1,05-26-2016,null,null
BX39_1_0,2,2.4,1142,1,05-26-2016,null,null
BX39_1_0,3,1.71,593,1,05-26-2016,null,null
BX39_1_0,4,1.89,350,1,05-26-2016,null,null
BX39_2_0,1,1.26,1873,1,05-26-2016,null,null
BX39_2_0,2,2.24,2278,1,05-26-2016,null,null
BX39_2_0,3,2.34,1240,1,05-26-2016,null,null
BX39_2_0,4,1.77,744,1,05-26-2016,null,null
BX39_0_0,0,2.04,3294,1,05-27-2016,99.51,7.015
BX39_1_0,0,1.72,2377,1,05-27-2016,121.21,6.125
BX39_2_0,0,1.9,5671,1,05-27-2016,110.36,6.67
BX39_0_0,1,1.14,1234,1,05-27-2016,null,null
BX39_0_0,2,2.28,1199,1,05-27-2016,null,null
BX39_0_0,3,2.97,522,1,05-27-2016,null,null
BX39_0_0,4,2.38,339,1,05-27-2016,null,null
BX39_1_0,1,1.36,802,1,05-27-2016,null,null
BX39_1_0,2,1.69,1018,1,05-27-2016,null,null
BX39_1_0,3,1.27,363,1,05-27-2016,null,null
BX39_1_0,4,3.46,194,1,05-27-2016,null,null
BX39_2_0,1,1.24,2036,1,05-27-2016,null,null
BX39_2_0,2,2.02,2217,1,05-27-2016,null,null
BX39_2_0,3,2.36,885,1,05-27-2016,null,null
BX39_2_0,4,2.82,533,1,05-27-2016,null,null
BX39_0_0,0,1.27,2682,2,05-28-2016,74.73,7.7525
BX39_1_0,0,1.52,2455,2,05-28-2016,71.25,6.5575
BX39_2_0,0,1.39,5137,2,05-28-2016,72.99,7.23
BX39_0_0,1,0.42,575,2,05-28-2016,null,null
BX39_0_0,2,1.8,1142,2,05-28-2016,null,null
BX39_0_0,3,0.93,562,2,05-28-2016,null,null
BX39_0_0,4,1.5,403,2,05-28-2016,null,null
BX39_1_0,1,1.32,514,2,05-28-2016,null,null
BX39_1_0,2,1.98,1045,2,05-28-2016,null,null
BX39_1_0,3,0.84,571,2,05-28-2016,null,null
BX39_1_0,4,1.58,325,2,05-28-2016,null,null
BX39_2_0,1,0.85,1089,2,05-28-2016,null,null
BX39_2_0,2,1.89,2187,2,05-28-2016,null,null
BX39_2_0,3,0.88,1133,2,05-28-2016,null,null
BX39_2_0,4,1.53,728,2,05-28-2016,null,null
BX39_0_0,0,1.2,2086,2,05-29-2016,69.95,8.245
BX39_1_0,0,1.11,1922,2,05-29-2016,75.93,6.7325
BX39_2_0,0,1.16,4008,2,05-29-2016,72.94,7.635
BX39_0_0,1,1.95,288,2,05-29-2016,null,null
BX39_0_0,2,1.15,985,2,05-29-2016,null,null
BX39_0_0,3,1.09,574,2,05-29-2016,null,null
BX39_0_0,4,0.69,239,2,05-29-2016,null,null
BX39_1_0,1,2.08,359,2,05-29-2016,null,null
BX39_1_0,2,1.03,900,2,05-29-2016,null,null
BX39_1_0,3,0.62,477,2,05-29-2016,null,null
BX39_1_0,4,0.64,186,2,05-29-2016,null,null
BX39_2_0,1,2.0,647,2,05-29-2016,null,null
BX39_2_0,2,1.09,1885,2,05-29-2016,null,null
BX39_2_0,3,0.88,1051,2,05-29-2016,null,null
BX39_2_0,4,0.69,425,2,05-29-2016,null,null
BX39_0_0,0,2.39,3329,1,05-31-2016,86.59,7.4225
BX39_1_0,0,2.29,2563,1,05-31-2016,85.52,6.2225
BX39_2_0,0,2.34,5892,1,05-31-2016,86.05,6.9425
BX39_0_0,1,1.73,1004,1,05-31-2016,null,null
BX39_0_0,2,2.1,1223,1,05-31-2016,null,null
BX39_0_0,3,3.57,720,1,05-31-2016,null,null
BX39_0_0,4,2.65,382,1,05-31-2016,null,null
BX39_1_0,1,2.21,717,1,05-31-2016,null,null
BX39_1_0,2,2.43,1085,1,05-31-2016,null,null
BX39_1_0,3,2.61,456,1,05-31-2016,null,null
BX39_1_0,4,1.76,305,1,05-31-2016,null,null
BX39_2_0,1,1.96,1721,1,05-31-2016,null,null
BX39_2_0,2,2.25,2308,1,05-31-2016,null,null
BX39_2_0,3,3.2,1176,1,05-31-2016,null,null
BX39_2_0,4,2.23,687,1,05-31-2016,null,null
BX39_0_0,0,1.96,3156,1,06-01-2016,119.67,6.85
BX39_1_0,0,2.1,2371,1,06-01-2016,106.22,6.155
BX39_2_0,0,2.02,5527,1,06-01-2016,112.95,6.5575
BX39_0_0,1,1.09,1175,1,06-01-2016,null,null
BX39_0_0,2,2.73,1134,1,06-01-2016,null,null
BX39_0_0,3,3.02,523,1,06-01-2016,null,null
BX39_0_0,4,0.67,324,1,06-01-2016,null,null
BX39_1_0,1,1.04,752,1,06-01-2016,null,null
BX39_1_0,2,2.34,886,1,06-01-2016,null,null
BX39_1_0,3,1.99,461,1,06-01-2016,null,null
BX39_1_0,4,4.26,272,1,06-01-2016,null,null
BX39_2_0,1,1.07,1927,1,06-01-2016,null,null
BX39_2_0,2,2.56,2020,1,06-01-2016,null,null
BX39_2_0,3,2.57,984,1,06-01-2016,null,null
BX39_2_0,4,2.43,596,1,06-01-2016,null,null
BX39_0_0,0,2.14,3491,1,06-02-2016,90.93,7.105
BX39_1_0,0,1.83,2919,1,06-02-2016,103.27,6.3175
BX39_2_0,0,1.99,6410,1,06-02-2016,97.1,6.7775
BX39_0_0,1,2.11,1195,1,06-02-2016,null,null
BX39_0_0,2,2.3,1324,1,06-02-2016,null,null
BX39_0_0,3,2.12,644,1,06-02-2016,null,null
BX39_0_0,4,1.91,328,1,06-02-2016,null,null
BX39_1_0,1,1.76,865,1,06-02-2016,null,null
BX39_1_0,2,2.53,1155,1,06-02-2016,null,null
BX39_1_0,3,1.65,555,1,06-02-2016,null,null
BX39_1_0,4,0.53,344,1,06-02-2016,null,null
BX39_2_0,1,1.94,2060,1,06-02-2016,null,null
BX39_2_0,2,2.41,2479,1,06-02-2016,null,null
BX39_2_0,3,1.9,1199,1,06-02-2016,null,null
BX39_2_0,4,1.15,672,1,06-02-2016,null,null
BX39_0_0,0,1.87,3378,1,06-03-2016,92.91,7.155
BX39_1_0,0,2.1,2702,1,06-03-2016,71.43,6.24
BX39_2_0,0,1.98,6080,1,06-03-2016,82.17,6.7825
BX39_0_0,1,1.55,1191,1,06-03-2016,null,null
BX39_0_0,2,1.72,1232,1,06-03-2016,null,null
BX39_0_0,3,2.46,586,1,06-03-2016,null,null
BX39_0_0,4,2.15,369,1,06-03-2016,null,null
BX39_1_0,1,2.09,852,1,06-03-2016,null,null
BX39_1_0,2,2.64,1110,1,06-03-2016,null,null
BX39_1_0,3,1.83,480,1,06-03-2016,null,null
BX39_1_0,4,0.82,260,1,06-03-2016,null,null
BX39_2_0,1,1.81,2043,1,06-03-2016,null,null
BX39_2_0,2,2.17,2342,1,06-03-2016,null,null
BX39_2_0,3,2.18,1066,1,06-03-2016,null,null
BX39_2_0,4,1.55,629,1,06-03-2016,null,null
BX39_0_0,0,1.68,2556,2,06-04-2016,85.42,7.9275
BX39_1_0,0,1.45,2118,2,06-04-2016,56.28,6.4975
BX39_2_0,0,1.58,4674,2,06-04-2016,70.85,7.315
BX39_0_0,1,0.74,569,2,06-04-2016,null,null
BX39_0_0,2,2.99,984,2,06-04-2016,null,null
BX39_0_0,3,0.78,582,2,06-04-2016,null,null
BX39_0_0,4,1.08,421,2,06-04-2016,null,null
BX39_1_0,1,1.67,486,2,06-04-2016,null,null
BX39_1_0,2,1.68,892,2,06-04-2016,null,null
BX39_1_0,3,0.43,380,2,06-04-2016,null,null
BX39_1_0,4,1.61,360,2,06-04-2016,null,null
BX39_2_0,1,1.17,1055,2,06-04-2016,null,null
BX39_2_0,2,2.39,1876,2,06-04-2016,null,null
BX39_2_0,3,0.65,962,2,06-04-2016,null,null
BX39_2_0,4,1.32,781,2,06-04-2016,null,null
BX39_0_0,0,0.57,2167,2,06-05-2016,64.53,8.2475
BX39_1_0,0,0.41,2172,2,06-05-2016,65.94,7.04
BX39_2_0,0,0.49,4339,2,06-05-2016,65.23,7.72
BX39_0_0,1,0.67,336,2,06-05-2016,null,null
BX39_0_0,2,0.66,1065,2,06-05-2016,null,null
BX39_0_0,3,0.24,512,2,06-05-2016,null,null
BX39_0_0,4,0.69,254,2,06-05-2016,null,null
BX39_1_0,1,0.11,431,2,06-05-2016,null,null
BX39_1_0,2,0.33,965,2,06-05-2016,null,null
BX39_1_0,3,0.89,486,2,06-05-2016,null,null
BX39_1_0,4,0.37,290,2,06-05-2016,null,null
BX39_2_0,1,0.34,767,2,06-05-2016,null,null
BX39_2_0,2,0.51,2030,2,06-05-2016,null,null
BX39_2_0,3,0.56,998,2,06-05-2016,null,null
BX39_2_0,4,0.51,544,2,06-05-2016,null,null
BX39_0_0,0,1.83,3626,1,06-06-2016,104.51,7.3575
BX39_1_0,0,1.72,2912,1,06-06-2016,94.73,6.39
BX39_2_0,0,1.78,6538,1,06-06-2016,99.62,6.9575
BX39_0_0,1,1.42,1230,1,06-06-2016,null,null
BX39_0_0,2,1.67,1243,1,06-06-2016,null,null
BX39_0_0,3,2.41,737,1,06-06-2016,null,null
BX39_0_0,4,2.2,416,1,06-06-2016,null,null
BX39_1_0,1,0.94,863,1,06-06-2016,null,null
BX39_1_0,2,2.64,1133,1,06-06-2016,null,null
BX39_1_0,3,1.41,639,1,06-06-2016,null,null
BX39_1_0,4,1.44,277,1,06-06-2016,null,null
BX39_2_0,1,1.2,2093,1,06-06-2016,null,null
BX39_2_0,2,2.09,2376,1,06-06-2016,null,null
BX39_2_0,3,1.92,1376,1,06-06-2016,null,null
BX39_2_0,4,1.88,693,1,06-06-2016,null,null
BX39_0_0,0,2.0,3460,1,06-07-2016,83.61,6.9
BX39_1_0,0,1.77,2795,1,06-07-2016,84.64,6.365
BX39_2_0,0,1.89,6255,1,06-07-2016,84.12,6.6775
BX39_0_0,1,1.78,1119,1,06-07-2016,null,null
BX39_0_0,2,2.26,1307,1,06-07-2016,null,null
BX39_0_0,3,1.59,616,1,06-07-2016,null,null
BX39_0_0,4,2.16,418,1,06-07-2016,null,null
BX39_1_0,1,1.16,869,1,06-07-2016,null,null
BX39_1_0,2,2.73,1074,1,06-07-2016,null,null
BX39_1_0,3,1.19,520,1,06-07-2016,null,null
BX39_1_0,4,1.14,332,1,06-07-2016,null,null
BX39_2_0,1,1.48,1988,1,06-07-2016,null,null
BX39_2_0,2,2.47,2381,1,06-07-2016,null,null
BX39_2_0,3,1.4,1136,1,06-07-2016,null,null
BX39_2_0,4,1.67,750,1,06-07-2016,null,null
BX39_0_0,0,1.79,3483,1,06-08-2016,128.76,7.345
BX39_1_0,0,2.03,2558,1,06-08-2016,90.91,6.4675
BX39_2_0,0,1.89,6041,1,06-08-2016,109.83,6.9725
BX39_0_0,1,1.31,1254,1,06-08-2016,null,null
BX39_0_0,2,2.02,1233,1,06-08-2016,null,null
BX39_0_0,3,2.08,654,1,06-08-2016,null,null
BX39_0_0,4,1.73,342,1,06-08-2016,null,null
BX39_1_0,1,1.3,917,1,06-08-2016,null,null
BX39_1_0,2,2.82,935,1,06-08-2016,null,null
BX39_1_0,3,1.97,369,1,06-08-2016,null,null
BX39_1_0,4,1.8,337,1,06-08-2016,null,null
BX39_2_0,1,1.31,2171,1,06-08-2016,null,null
BX39_2_0,2,2.37,2168,1,06-08-2016,null,null
BX39_2_0,3,2.04,1023,1,06-08-2016,null,null
BX39_2_0,4,1.75,679,1,06-08-2016,null,null
BX39_0_0,0,2.29,3428,1,06-10-2016,87.59,7.155
BX39_1_0,0,2.22,2682,1,06-10-2016,81.0,6.06
BX39_2_0,0,2.26,6110,1,06-10-2016,84.3,6.7075
BX39_0_0,1,1.27,1082,1,06-10-2016,null,null
BX39_0_0,2,2.65,1341,1,06-10-2016,null,null
BX39_0_0,3,2.6,680,1,06-10-2016,null,null
BX39_0_0,4,2.72,325,1,06-10-2016,null,null
BX39_1_0,1,1.21,809,1,06-10-2016,null,null
BX39_1_0,2,2.55,1056,1,06-10-2016,null,null
BX39_1_0,3,3.22,489,1,06-10-2016,null,null
BX39_1_0,4,2.06,328,1,06-10-2016,null,null
BX39_2_0,1,1.24,1891,1,06-10-2016,null,null
BX39_2_0,2,2.6,2397,1,06-10-2016,null,null
BX39_2_0,3,2.89,1169,1,06-10-2016,null,null
BX39_2_0,4,2.37,653,1,06-10-2016,null,null
BX39_0_0,0,1.36,2792,2,06-11-2016,67.93,7.8875
BX39_1_0,0,1.37,2525,2,06-11-2016,69.65,6.4925
BX39_2_0,0,1.36,5317,2,06-11-2016,68.79,7.28
BX39_0_0,1,0.54,608,2,06-11-2016,null,null
BX39_0_0,2,1.6,1177,2,06-11-2016,null,null
BX39_0_0,3,0.68,603,2,06-11-2016,null,null
BX39_0_0,4,2.94,404,2,06-11-2016,null,null
BX39_1_0,1,2.06,506,2,06-11-2016,null,null
BX39_1_0,2,1.09,1079,2,06-11-2016,null,null
BX39_1_0,3,0.62,566,2,06-11-2016,null,null
BX39_1_0,4,2.29,374,2,06-11-2016,null,null
BX39_2_0,1,1.22,1114,2,06-11-2016,null,null
BX39_2_0,2,1.36,2256,2,06-11-2016,null,null
BX39_2_0,3,0.65,1169,2,06-11-2016,null,null
BX39_2_0,4,2.62,778,2,06-11-2016,null,null
BX39_0_0,0,1.36,2335,2,06-12-2016,72.47,8.02
BX39_1_0,0,1.0,2475,2,06-12-2016,63.88,6.82
BX39_2_0,0,1.17,4810,2,06-12-2016,68.18,7.4675
BX39_0_0,1,1.27,345,2,06-12-2016,null,null
BX39_0_0,2,1.43,1166,2,06-12-2016,null,null
BX39_0_0,3,1.37,511,2,06-12-2016,null,null
BX39_0_0,4,1.18,313,2,06-12-2016,null,null
BX39_1_0,1,0.74,555,2,06-12-2016,null,null
BX39_1_0,2,1.41,1092,2,06-12-2016,null,null
BX39_1_0,3,0.44,547,2,06-12-2016,null,null
BX39_1_0,4,0.99,281,2,06-12-2016,null,null
BX39_2_0,1,0.93,900,2,06-12-2016,null,null
BX39_2_0,2,1.42,2258,2,06-12-2016,null,null
BX39_2_0,3,0.89,1058,2,06-12-2016,null,null
BX39_2_0,4,1.09,594,2,06-12-2016,null,null
BX39_0_0,0,2.05,3565,1,06-13-2016,80.0,7.5125
BX39_1_0,0,1.89,2960,1,06-13-2016,91.73,6.3325
BX39_2_0,0,1.97,6525,1,06-13-2016,85.87,7.0275
BX39_0_0,1,1.49,1248,1,06-13-2016,null,null
BX39_0_0,2,1.8,1313,1,06-13-2016,null,null
BX39_0_0,3,3.17,583,1,06-13-2016,null,null
BX39_0_0,4,2.34,421,1,06-13-2016,null,null
BX39_1_0,1,1.0,906,1,06-13-2016,null,null
BX39_1_0,2,2.95,1210,1,06-13-2016,null,null
BX39_1_0,3,1.86,514,1,06-13-2016,null,null
BX39_1_0,4,0.51,330,1,06-13-2016,null,null
BX39_2_0,1,1.25,2154,1,06-13-2016,null,null
BX39_2_0,2,2.36,2523,1,06-13-2016,null,null
BX39_2_0,3,2.63,1097,1,06-13-2016,null,null
BX39_2_0,4,1.49,751,1,06-13-2016,null,null
BX39_0_0,0,1.66,3547,1,06-14-2016,80.62,7.4275
BX39_1_0,0,1.89,2839,1,06-14-2016,87.71,6.3875
BX39_2_0,0,1.77,6386,1,06-14-2016,84.17,7.02
BX39_0_0,1,0.84,1261,1,06-14-2016,null,null
BX39_0_0,2,1.91,1337,1,06-14-2016,null,null
BX39_0_0,3,1.71,627,1,06-14-2016,null,null
BX39_0_0,4,2.92,322,1,06-14-2016,null,null
BX39_1_0,1,0.89,936,1,06-14-2016,null,null
BX39_1_0,2,2.44,1186,1,06-14-2016,null,null
BX39_1_0,3,1.92,490,1,06-14-2016,null,null
BX39_1_0,4,2.6,227,1,06-14-2016,null,null
BX39_2_0,1,0.86,2197,1,06-14-2016,null,null
BX39_2_0,2,2.14,2523,1,06-14-2016,null,null
BX39_2_0,3,1.82,1117,1,06-14-2016,null,null
BX39_2_0,4,2.8,549,1,06-14-2016,null,null
BX39_0_0,0,1.68,3679,1,06-15-2016,94.03,7.5775
BX39_1_0,0,1.99,3011,1,06-15-2016,85.23,6.355
BX39_2_0,0,1.82,6690,1,06-15-2016,89.63,7.08
BX39_0_0,1,1.37,1228,1,06-15-2016,null,null
BX39_0_0,2,1.92,1362,1,06-15-2016,null,null
BX39_0_0,3,1.36,759,1,06-15-2016,null,null
BX39_0_0,4,2.37,330,1,06-15-2016,null,null
BX39_1_0,1,1.68,927,1,06-15-2016,null,null
BX39_1_0,2,2.62,1203,1,06-15-2016,null,null
BX39_1_0,3,1.55,591,1,06-15-2016,null,null
BX39_1_0,4,1.67,290,1,06-15-2016,null,null
BX39_2_0,1,1.52,2155,1,06-15-2016,null,null
BX39_2_0,2,2.23,2565,1,06-15-2016,null,null
BX39_2_0,3,1.44,1350,1,06-15-2016,null,null
BX39_2_0,4,2.03,620,1,06-15-2016,null,null
BX39_0_0,0,1.34,3603,1,06-16-2016,87.72,7.36
BX39_1_0,0,1.87,3129,1,06-16-2016,77.46,6.4175
BX39_2_0,0,1.6,6732,1,06-16-2016,82.59,6.9625
BX39_0_0,1,0.99,1254,1,06-16-2016,null,null
BX39_0_0,2,1.53,1483,1,06-16-2016,null,null
BX39_0_0,3,1.54,516,1,06-16-2016,null,null
BX39_0_0,4,1.16,350,1,06-16-2016,null,null
BX39_1_0,1,1.02,907,1,06-16-2016,null,null
BX39_1_0,2,2.16,1297,1,06-16-2016,null,null
BX39_1_0,3,2.44,576,1,06-16-2016,null,null
BX39_1_0,4,1.83,349,1,06-16-2016,null,null
BX39_2_0,1,1.01,2161,1,06-16-2016,null,null
BX39_2_0,2,1.82,2780,1,06-16-2016,null,null
BX39_2_0,3,2.0,1092,1,06-16-2016,null,null
BX39_2_0,4,1.54,699,1,06-16-2016,null,null
BX39_0_0,0,1.69,3215,1,06-17-2016,98.93,7.2125
BX39_1_0,0,2.17,2633,1,06-17-2016,95.04,6.185
BX39_2_0,0,1.92,5848,1,06-17-2016,96.98,6.78
BX39_0_0,1,1.06,1122,1,06-17-2016,null,null
BX39_0_0,2,2.04,1147,1,06-17-2016,null,null
BX39_0_0,3,1.78,532,1,06-17-2016,null,null
BX39_0_0,4,1.88,414,1,06-17-2016,null,null
BX39_1_0,1,1.17,791,1,06-17-2016,null,null
BX39_1_0,2,3.06,973,1,06-17-2016,null,null
BX39_1_0,3,2.23,548,1,06-17-2016,null,null
BX39_1_0,4,1.86,321,1,06-17-2016,null,null
BX39_2_0,1,1.11,1913,1,06-17-2016,null,null
BX39_2_0,2,2.51,2120,1,06-17-2016,null,null
BX39_2_0,3,2.03,1080,1,06-17-2016,null,null
BX39_2_0,4,1.86,735,1,06-17-2016,null,null
BX39_0_0,0,2.13,2618,2,06-18-2016,75.36,7.6875
BX39_1_0,0,2.52,2205,2,06-18-2016,72.22,6.025
BX39_2_0,0,2.3,4823,2,06-18-2016,73.79,6.955
BX39_0_0,1,1.69,597,2,06-18-2016,null,null
BX39_0_0,2,1.84,1054,2,06-18-2016,null,null
BX39_0_0,3,3.43,563,2,06-18-2016,null,null
BX39_0_0,4,1.78,404,2,06-18-2016,null,null
BX39_1_0,1,1.65,531,2,06-18-2016,null,null
BX39_1_0,2,2.89,800,2,06-18-2016,null,null
BX39_1_0,3,2.66,525,2,06-18-2016,null,null
BX39_1_0,4,3.06,349,2,06-18-2016,null,null
BX39_2_0,1,1.67,1128,2,06-18-2016,null,null
BX39_2_0,2,2.26,1854,2,06-18-2016,null,null
BX39_2_0,3,3.08,1088,2,06-18-2016,null,null
BX39_2_0,4,2.38,753,2,06-18-2016,null,null
BX39_0_0,0,1.94,2416,2,06-19-2016,74.21,7.7125
BX39_1_0,0,1.87,2290,2,06-19-2016,68.73,6.6225
BX39_2_0,0,1.91,4706,2,06-19-2016,71.47,7.2325
BX39_0_0,1,0.86,387,2,06-19-2016,null,null
BX39_0_0,2,2.19,1184,2,06-19-2016,null,null
BX39_0_0,3,2.05,524,2,06-19-2016,null,null
BX39_0_0,4,2.28,321,2,06-19-2016,null,null
BX39_1_0,1,1.55,544,2,06-19-2016,null,null
