rds_index,hourbin,awt,swt,ewt_95,count,daybin,date,s_trip,m_trip,trip_95,speed
M4_1_400658,2,6.99,4.42,7.23,36,1,2015-10-09,1.2,1.47,2.52,null
M4_1_400658,3,9.57,4.37,8.71,7,1,2015-10-09,0.96,1.15,2.33,null
M4_1_400658,4,8.08,4.73,6.17,8,1,2015-10-09,0.71,0.95,1.43,null
M4_1_400659,1,6.42,5.1,3.5,23,1,2015-10-09,1.44,1.35,3.19,null
M4_1_400659,2,7.21,4.42,8.35,36,1,2015-10-09,1.77,1.43,3.13,null
M4_1_400659,3,9.13,5.0,8.51,9,1,2015-10-09,1.54,1.24,2.43,null
M4_1_400659,4,5.66,4.63,2.12,6,1,2015-10-09,1.1,0.82,1.26,null
M4_1_400661,1,6.3,5.13,3.98,22,1,2015-10-09,2.37,1.7,3.37,null
M4_1_400661,2,6.82,4.44,7.37,37,1,2015-10-09,2.43,1.8,3.71,null
M4_1_400661,3,9.45,4.91,8.78,9,1,2015-10-09,1.46,1.61,2.99,null
M4_1_400661,4,5.45,4.67,1.95,6,1,2015-10-09,1.48,0.91,1.67,null
M4_1_400662,1,6.29,5.14,3.86,22,1,2015-10-09,1.23,0.85,2.07,null
M4_1_400662,2,6.68,4.44,7.28,37,1,2015-10-09,1.27,1.25,2.74,null
M4_1_400662,3,8.84,4.34,7.69,7,1,2015-10-09,0.8,1.12,1.79,null
M4_1_400662,4,5.33,4.69,1.73,6,1,2015-10-09,0.78,1.1,1.58,null
M4_1_400663,1,6.38,5.15,4.05,22,1,2015-10-09,1.22,0.93,1.92,null
M4_1_400663,2,6.17,4.3,5.16,38,1,2015-10-09,2.06,1.31,2.71,null
M4_1_400663,3,11.01,4.34,9.8,7,1,2015-10-09,0.79,1.17,2.38,null
M4_1_400663,4,7.53,4.71,5.53,6,1,2015-10-09,0.77,1.79,4.65,null
M4_1_400676,1,5.76,4.64,4.76,33,1,2015-10-09,1.87,2.09,5.35,null
M4_1_400676,2,6.46,4.37,5.49,41,1,2015-10-09,1.43,1.49,2.99,null
M4_1_400676,3,8.14,4.5,3.64,1,1,2015-10-09,1.35,4.08,10.22,null
M4_1_400677,1,5.49,4.61,3.93,34,1,2015-10-09,1.65,2.18,3.55,null
M4_1_400677,2,6.9,4.37,5.97,41,1,2015-10-09,1.8,3.01,5.76,null
M4_1_400677,3,8.22,4.5,3.72,1,1,2015-10-09,1.79,2.58,5.66,null
M4_1_400678,1,5.66,4.66,4.54,33,1,2015-10-09,1.7,2.09,3.12,null
M4_1_400678,2,6.89,4.37,5.43,41,1,2015-10-09,1.85,3.05,6.08,null
M4_1_400678,3,8.29,4.5,3.79,1,1,2015-10-09,1.84,1.47,1.9,null
M4_1_400716,1,6.56,4.37,7.25,30,1,2015-10-09,1.51,1.58,3.6,null
M4_1_400716,2,7.56,4.71,6.49,22,1,2015-10-09,1.95,3.13,6.03,null
M4_1_400716,3,4.79,4.07,2.3,8,1,2015-10-09,2.11,5.13,9.62,null
M4_1_401844,1,6.81,4.36,7.05,30,1,2015-10-09,0.68,1.43,3.07,null
M4_1_401844,2,7.07,4.67,6.09,23,1,2015-10-09,0.87,2.73,6.34,null
M4_1_401844,3,6.05,4.18,3.59,10,1,2015-10-09,0.96,4.41,7.84,null
M4_1_403142,1,5.76,4.63,4.21,32,1,2015-10-09,1.45,3.57,10.07,null
M4_1_403142,2,5.87,4.36,3.89,41,1,2015-10-09,1.86,1.81,3.97,null
M4_1_403142,3,0.53,4.5,-3.97,1,1,2015-10-09,0.99,1.71,2.59,null
M4_1_403145,1,6.74,5.31,4.77,23,1,2015-10-09,2.66,2.41,4.97,null
M4_1_403145,2,6.06,4.36,4.67,41,1,2015-10-09,2.9,1.91,3.75,null
M4_1_403145,3,1.4,4.5,-3.1,1,1,2015-10-09,3.44,2.76,5.92,null
M4_1_403147,1,5.58,4.64,4.32,34,1,2015-10-09,3.0,2.2,6.58,null
M4_1_403147,2,6.13,4.37,4.58,41,1,2015-10-09,2.1,1.02,1.95,null
M4_1_403147,3,0.49,4.5,-4.01,1,1,2015-10-09,2.01,1.21,1.77,null
M4_1_403148,1,6.98,5.33,4.85,23,1,2015-10-09,1.09,1.24,2.43,null
M4_1_403148,2,6.45,4.35,5.47,40,1,2015-10-09,1.14,1.84,3.67,null
M4_1_403148,3,0.59,4.5,-3.91,1,1,2015-10-09,1.09,1.61,2.02,null
M4_1_403149,1,6.72,5.28,4.86,24,1,2015-10-09,1.02,1.06,2.1,null
M4_1_403149,2,6.4,4.35,5.35,40,1,2015-10-09,1.11,1.1,2.05,null
M4_1_403149,3,8.44,4.5,3.94,1,1,2015-10-09,1.1,5.36,14.39,null
M4_1_403266,1,6.79,4.41,5.66,32,1,2015-10-09,2.14,2.9,6.87,null
M4_1_403266,2,6.48,4.64,6.02,38,1,2015-10-09,2.72,2.75,4.92,null
M4_1_403266,3,5.63,3.64,3.45,7,1,2015-10-09,3.21,2.23,4.1,null
M4_1_403373,1,4.92,4.7,2.95,22,1,2015-10-09,1.36,1.66,4.48,null
M4_1_403373,2,7.32,4.77,8.1,27,1,2015-10-09,0.89,1.1,1.9,null
M4_1_403373,3,8.31,5.63,5.9,4,1,2015-10-09,0.83,1.0,1.71,null
M4_1_403373,4,1.36,5.0,-3.64,1,1,2015-10-09,3.8,0.45,1.08,null
M4_1_403374,1,4.23,4.12,2.68,26,1,2015-10-09,2.27,1.77,3.5,null
M4_1_403374,2,7.7,4.77,8.77,27,1,2015-10-09,1.71,1.88,4.25,null
M4_1_403374,3,9.34,5.57,6.83,4,1,2015-10-09,1.4,1.44,2.67,null
M4_1_403374,4,9.49,5.82,6.41,3,1,2015-10-09,2.19,1.06,2.29,null
M4_1_403375,1,4.27,4.05,3.07,28,1,2015-10-09,1.19,1.77,3.36,null
M4_1_403375,2,7.34,4.43,9.1,30,1,2015-10-09,1.44,1.29,2.73,null
M4_1_403375,3,10.71,5.53,8.65,4,1,2015-10-09,1.78,0.98,2.43,null
M4_1_403375,4,11.41,5.82,8.51,3,1,2015-10-09,0.6,1.66,5.21,null
M4_1_403376,1,6.16,4.32,4.83,32,1,2015-10-09,1.4,1.31,2.67,null
M4_1_403376,2,5.56,4.21,4.63,30,1,2015-10-09,1.46,0.79,1.78,null
M4_1_403376,3,11.3,4.3,9.2,5,1,2015-10-09,0.78,0.89,1.41,null
M4_1_403376,4,6.07,4.41,2.84,4,1,2015-10-09,2.07,0.61,1.59,null
M4_1_403377,1,6.19,4.32,5.02,32,1,2015-10-09,0.98,0.95,1.54,null
M4_1_403377,2,6.52,4.29,7.2,33,1,2015-10-09,1.7,0.86,1.63,null
M4_1_403377,3,10.47,4.43,8.9,6,1,2015-10-09,1.98,0.69,1.26,null
M4_1_403377,4,5.92,4.55,2.2,5,1,2015-10-09,0.73,1.66,4.43,null
M4_1_403483,1,6.15,4.28,6.33,32,1,2015-10-09,1.73,1.51,4.57,null
M4_1_403483,2,6.82,4.44,7.57,37,1,2015-10-09,0.76,1.16,1.98,null
M4_1_403483,3,9.39,5.0,8.9,8,1,2015-10-09,0.63,0.99,1.52,null
M4_1_403483,4,5.65,4.63,2.24,6,1,2015-10-09,0.47,0.69,1.41,null
M4_1_403835,1,8.22,4.88,6.46,13,1,2015-10-09,0.0,0.0,0.0,null
M4_1_403835,2,5.41,4.24,4.47,38,1,2015-10-09,0.0,0.0,0.0,null
M4_1_403835,3,3.54,4.17,-0.11,2,1,2015-10-09,0.0,0.0,0.0,null
M4_1_403903,1,7.16,5.4,4.18,21,1,2015-10-09,1.84,1.5,2.58,null
M4_1_403903,2,6.06,4.3,4.73,38,1,2015-10-09,2.04,2.94,3.78,null
M4_1_403903,3,2.63,4.5,-1.87,1,1,2015-10-09,1.88,1.74,2.57,null
M4_1_404081,1,7.37,5.35,5.58,23,1,2015-10-09,1.85,1.68,3.45,null
M4_1_404081,2,6.84,4.4,6.83,40,1,2015-10-09,2.08,1.32,2.3,null
M4_1_404081,3,4.94,4.04,1.94,3,1,2015-10-09,null,null,null,null
M4_1_404168,1,6.5,4.63,6.13,33,1,2015-10-09,1.33,4.96,20.63,null
M4_1_404168,2,5.77,4.45,4.52,41,1,2015-10-09,0.87,9.76,19.3,null
M4_1_404168,3,6.53,4.04,4.2,3,1,2015-10-09,0.7,9.02,16.53,null
M4_1_404278,1,6.0,4.59,5.83,35,1,2015-10-09,1.61,1.19,2.16,null
M4_1_404278,2,7.26,4.39,6.47,40,1,2015-10-09,1.54,1.27,2.74,null
M4_1_404278,3,6.56,4.26,3.05,2,1,2015-10-09,1.6,1.86,4.28,null
M4_1_404303,1,6.93,4.77,6.67,34,1,2015-10-09,2.16,6.44,41.66,null
M4_1_404303,2,5.81,4.5,4.02,40,1,2015-10-09,2.0,1.38,3.14,null
M4_1_404303,3,5.91,4.03,3.48,4,1,2015-10-09,1.61,1.9,3.54,null
M4_1_405179,1,8.79,5.47,8.69,21,1,2015-10-09,1.06,3.89,8.18,null
M4_1_405179,2,6.74,4.66,6.06,37,1,2015-10-09,1.31,1.84,3.52,null
M4_1_405179,3,7.89,4.04,6.25,9,1,2015-10-09,1.54,2.01,4.81,null
M4_1_405234,1,6.82,5.32,4.87,23,1,2015-10-09,1.18,1.77,3.32,null
M4_1_405234,2,6.29,4.37,4.99,41,1,2015-10-09,1.23,2.34,4.54,null
M4_1_405234,3,1.06,4.5,-3.44,1,1,2015-10-09,1.18,1.42,2.21,null
M4_1_803157,1,5.88,4.42,5.15,32,1,2015-10-09,2.49,1.85,3.64,null
M4_1_803157,2,5.88,4.11,4.72,39,1,2015-10-09,1.53,1.59,3.12,null
M4_1_803157,3,9.93,5.0,9.33,8,1,2015-10-09,1.01,1.64,2.68,null
M4_1_803157,4,5.36,4.74,1.89,6,1,2015-10-09,0.97,0.84,1.39,null
M4_1_803162,1,8.03,5.39,6.58,23,1,2015-10-09,1.5,1.51,4.52,null
M4_1_803162,2,5.77,4.49,4.52,40,1,2015-10-09,1.64,2.65,6.41,null
M4_1_803162,3,6.05,4.03,3.32,4,1,2015-10-09,1.35,2.31,5.02,null
M4_1_903085,1,6.87,4.39,7.04,30,1,2015-10-09,2.31,2.85,4.8,null
M4_1_903085,2,7.74,4.7,6.62,23,1,2015-10-09,2.94,2.63,4.44,null
M4_1_903085,3,5.72,4.16,4.05,11,1,2015-10-09,3.23,5.01,16.54,null
M4_1_903230,1,6.41,4.68,4.75,30,1,2015-10-09,1.06,3.27,6.76,null
M4_1_903230,2,6.03,4.08,4.96,38,1,2015-10-09,1.0,3.45,7.36,null
M4_1_903230,3,4.73,4.5,0.23,1,1,2015-10-09,1.0,2.01,2.9,null
M4_0_400354,0,null,null,null,null,1,2015-10-01,7.0,0.0,0.0,null
M4_0_403456,0,null,null,null,null,1,2015-10-01,5.25,0.89,1.69,2.52
M4_0_403457,0,null,null,null,null,1,2015-10-01,1.83,7.13,11.93,1.105
M4_1_400640,0,null,null,null,null,1,2015-10-01,2.77,0.0,0.0,null
M4_1_400641,0,null,null,null,null,1,2015-10-01,1.4,3.48,5.42,3.37
M4_0_400354,2,null,null,null,null,1,2015-10-01,7.0,0.0,0.0,null
M4_0_400358,2,null,null,null,null,1,2015-10-01,1.22,2.89,6.39,null
M4_0_400358,3,null,null,null,null,1,2015-10-01,10.42,0.0,0.0,null
M4_0_400359,2,null,null,null,null,1,2015-10-01,1.01,1.99,4.43,null
M4_0_400360,4,null,null,null,null,1,2015-10-01,0.35,0.36,0.68,null
M4_0_400561,2,null,null,null,null,1,2015-10-01,0.63,0.89,1.69,null
M4_0_403456,1,null,null,null,null,1,2015-10-01,8.75,0.0,0.0,null
M4_0_403456,2,null,null,null,null,1,2015-10-01,1.75,1.78,1.78,null
M4_0_403457,1,null,null,null,null,1,2015-10-01,1.83,12.47,12.47,null
M4_0_403457,2,null,null,null,null,1,2015-10-01,1.83,1.78,1.78,null
M4_1_400108,4,null,null,null,null,1,2015-10-01,0.5,1.54,2.65,null
M4_1_400109,4,null,null,null,null,1,2015-10-01,0.6,0.15,0.15,null
M4_1_400110,4,null,null,null,null,1,2015-10-01,0.43,0.18,0.21,null
M4_1_400111,4,null,null,null,null,1,2015-10-01,0.57,0.23,0.25,null
M4_1_400115,4,null,null,null,null,1,2015-10-01,0.53,0.47,0.47,null
M4_1_400116,4,null,null,null,null,1,2015-10-01,3.5,6.53,13.95,null
M4_1_400118,4,null,null,null,null,1,2015-10-01,0.7,1.57,1.93,null
M4_1_400119,4,null,null,null,null,1,2015-10-01,0.71,4.92,8.12,null
M4_1_400122,4,null,null,null,null,1,2015-10-01,0.25,0.82,1.13,null
M4_1_400123,4,null,null,null,null,1,2015-10-01,0.48,0.57,0.67,null
M4_1_400124,4,null,null,null,null,1,2015-10-01,0.83,1.15,1.57,null
M4_1_400125,4,null,null,null,null,1,2015-10-01,0.9,1.08,1.62,null
M4_1_400126,4,null,null,null,null,1,2015-10-01,0.95,0.75,0.99,null
M4_1_400127,4,null,null,null,null,1,2015-10-01,0.4,0.86,1.18,null
M4_1_400128,4,null,null,null,null,1,2015-10-01,0.6,0.86,1.18,null
M4_1_400290,4,null,null,null,null,1,2015-10-01,1.33,2.12,3.64,null
M4_1_400292,4,null,null,null,null,1,2015-10-01,1.47,1.86,3.5,null
M4_1_400485,4,null,null,null,null,1,2015-10-01,0.66,1.67,3.45,null
M4_1_400486,4,null,null,null,null,1,2015-10-01,1.03,2.08,3.57,null
M4_1_400512,4,null,null,null,null,1,2015-10-01,0.77,0.86,1.47,null
M4_1_400514,4,null,null,null,null,1,2015-10-01,0.87,3.32,3.32,null
M4_1_400516,4,null,null,null,null,1,2015-10-01,0.87,1.77,1.77,null
M4_1_400640,3,null,null,null,null,1,2015-10-01,2.77,0.0,0.0,null
M4_1_400641,3,null,null,null,null,1,2015-10-01,1.4,3.48,5.42,null
M4_1_400642,1,null,null,null,null,1,2015-10-01,1.22,4.78,4.78,null
M4_1_400643,1,null,null,null,null,1,2015-10-01,0.83,6.95,8.9,null
M4_1_400643,2,null,null,null,null,1,2015-10-01,0.83,2.36,2.43,null
M4_1_400644,1,null,null,null,null,1,2015-10-01,3.13,0.89,1.69,null
M4_1_400644,2,null,null,null,null,1,2015-10-01,0.85,2.36,2.43,null
M4_1_400676,4,null,null,null,null,1,2015-10-01,1.19,2.11,3.62,null
M4_1_400677,4,null,null,null,null,1,2015-10-01,1.5,2.63,3.89,null
M4_1_400678,4,null,null,null,null,1,2015-10-01,1.55,1.68,3.32,null
M4_1_403142,4,null,null,null,null,1,2015-10-01,0.87,1.83,3.65,null
M4_1_403145,4,null,null,null,null,1,2015-10-01,2.44,2.28,3.73,null
M4_1_403147,4,null,null,null,null,1,2015-10-01,1.82,2.95,3.84,null
M4_1_403148,4,null,null,null,null,1,2015-10-01,0.96,2.03,3.65,null
M4_1_403149,4,null,null,null,null,1,2015-10-01,0.93,1.98,3.78,null
M4_1_403266,4,null,null,null,null,1,2015-10-01,1.23,1.42,1.42,null
M4_1_403903,4,null,null,null,null,1,2015-10-01,1.16,1.61,3.63,null
M4_1_404081,4,null,null,null,null,1,2015-10-01,0.92,0.23,0.25,null
M4_1_404168,4,null,null,null,null,1,2015-10-01,0.38,0.5,0.72,null
M4_1_404278,4,null,null,null,null,1,2015-10-01,1.17,1.9,3.58,null
M4_1_404303,4,null,null,null,null,1,2015-10-01,0.88,0.79,1.13,null
M4_1_405179,4,null,null,null,null,1,2015-10-01,0.58,0.68,0.68,null
M4_1_405234,4,null,null,null,null,1,2015-10-01,1.04,2.5,3.78,null
M4_1_803162,4,null,null,null,null,1,2015-10-01,0.73,0.79,1.13,null
M4_1_903230,4,null,null,null,null,1,2015-10-01,1.0,5.21,7.46,null
M4_0_400353,0,null,null,null,null,1,2015-10-02,0.0,0.0,0.0,null
M4_0_400354,0,null,null,null,null,1,2015-10-02,4.17,1.11,2.11,1.93
M4_0_400561,0,null,null,null,null,1,2015-10-02,6.29,0.67,2.11,7.56
M4_0_403456,0,null,null,null,null,1,2015-10-02,1.58,2.0,2.2,2.275
M4_0_403457,0,null,null,null,null,1,2015-10-02,1.66,2.0,2.2,1.74
M4_0_903229,0,null,null,null,null,1,2015-10-02,4.96,23.19,27.02,0.66
M4_1_400640,0,null,null,null,null,1,2015-10-02,2.84,0.0,0.0,null
M4_1_400641,0,null,null,null,null,1,2015-10-02,1.93,4.66,12.83,1.73
M4_1_400642,0,null,null,null,null,1,2015-10-02,1.1,2.55,6.05,3.07666666667
M4_1_400643,0,null,null,null,null,1,2015-10-02,1.43,1.17,2.81,5.71666666667
M4_0_400353,1,null,null,null,null,1,2015-10-02,0.0,0.0,0.0,null
M4_0_400354,1,null,null,null,null,1,2015-10-02,1.33,2.22,2.22,null
M4_0_400354,2,null,null,null,null,1,2015-10-02,7.0,0.0,0.0,null
M4_0_400358,3,null,null,null,null,1,2015-10-02,1.83,1.32,1.32,null
M4_0_400359,3,null,null,null,null,1,2015-10-02,5.37,0.44,1.18,null
M4_0_400561,1,null,null,null,null,1,2015-10-02,6.43,1.11,2.11,null
M4_0_400561,2,null,null,null,null,1,2015-10-02,4.36,0.59,1.6,null
M4_0_400561,3,null,null,null,null,1,2015-10-02,11.83,0.0,0.0,null
M4_0_403456,1,null,null,null,null,1,2015-10-02,1.42,2.22,2.22,null
M4_0_403456,2,null,null,null,null,1,2015-10-02,1.75,1.78,1.78,null
M4_0_403457,1,null,null,null,null,1,2015-10-02,1.48,2.22,2.22,null
M4_0_403457,2,null,null,null,null,1,2015-10-02,1.83,1.78,1.78,null
M4_0_803067,3,null,null,null,null,1,2015-10-02,0.8,0.47,0.65,null
M4_0_903229,3,null,null,null,null,1,2015-10-02,4.96,23.19,27.02,null
M4_1_400108,4,null,null,null,null,1,2015-10-02,0.53,2.0,3.2,null
M4_1_400109,4,null,null,null,null,1,2015-10-02,0.6,0.46,1.16,null
M4_1_400110,4,null,null,null,null,1,2015-10-02,0.48,0.64,1.34,null
M4_1_400111,4,null,null,null,null,1,2015-10-02,0.64,0.51,1.18,null
M4_1_400115,4,null,null,null,null,1,2015-10-02,0.71,0.88,1.65,null
M4_1_400116,4,null,null,null,null,1,2015-10-02,0.47,0.27,0.47,null
M4_1_400117,4,null,null,null,null,1,2015-10-02,0.65,0.67,0.67,null
M4_1_400118,4,null,null,null,null,1,2015-10-02,0.82,1.09,1.47,null
M4_1_400119,4,null,null,null,null,1,2015-10-02,0.78,4.34,6.55,null
M4_1_400122,4,null,null,null,null,1,2015-10-02,0.28,1.33,2.45,null
M4_1_400123,4,null,null,null,null,1,2015-10-02,0.53,1.1,2.18,null
M4_1_400124,4,null,null,null,null,1,2015-10-02,0.92,0.97,1.67,null
M4_1_400125,4,null,null,null,null,1,2015-10-02,1.11,1.67,3.17,null
M4_1_400126,4,null,null,null,null,1,2015-10-02,1.13,1.14,1.77,null
M4_1_400127,4,null,null,null,null,1,2015-10-02,0.49,0.85,1.82,null
M4_1_400128,4,null,null,null,null,1,2015-10-02,0.73,0.95,1.47,null
M4_1_400290,4,null,null,null,null,1,2015-10-02,1.33,1.59,2.85,null
M4_1_400292,4,null,null,null,null,1,2015-10-02,1.47,1.14,1.57,null
M4_1_400485,4,null,null,null,null,1,2015-10-02,0.66,1.32,2.0,null
M4_1_400486,4,null,null,null,null,1,2015-10-02,1.03,1.14,1.87,null
M4_1_400512,4,null,null,null,null,1,2015-10-02,0.93,0.69,0.95,null
M4_1_400514,4,null,null,null,null,1,2015-10-02,1.11,2.46,3.99,null
M4_1_400515,4,null,null,null,null,1,2015-10-02,1.1,0.51,0.9,null
M4_1_400516,4,null,null,null,null,1,2015-10-02,1.09,2.52,3.13,null
M4_1_400518,4,null,null,null,null,1,2015-10-02,1.58,1.6,4.19,null
M4_1_400519,4,null,null,null,null,1,2015-10-02,1.13,1.21,2.67,null
M4_1_400520,4,null,null,null,null,1,2015-10-02,0.9,1.81,2.48,null
M4_1_400640,1,null,null,null,null,1,2015-10-02,2.92,0.0,0.0,null
M4_1_400640,2,null,null,null,null,1,2015-10-02,2.77,0.0,0.0,null
M4_1_400641,1,null,null,null,null,1,2015-10-02,2.98,1.52,2.88,null
M4_1_400641,2,null,null,null,null,1,2015-10-02,0.93,7.59,14.28,null
M4_1_400641,3,null,null,null,null,1,2015-10-02,2.39,3.41,3.55,null
M4_1_400642,1,null,null,null,null,1,2015-10-02,1.16,4.23,6.3,null
M4_1_400642,2,null,null,null,null,1,2015-10-02,1.13,1.03,1.66,null
M4_1_400642,3,null,null,null,null,1,2015-10-02,0.98,2.33,3.16,null
M4_1_400643,1,null,null,null,null,1,2015-10-02,0.86,0.78,0.9,null
M4_1_400643,2,null,null,null,null,1,2015-10-02,0.83,1.53,3.26,null
M4_1_400643,3,null,null,null,null,1,2015-10-02,3.48,1.03,1.23,null
M4_1_400644,1,null,null,null,null,1,2015-10-02,0.88,1.03,1.71,null
M4_1_400644,3,null,null,null,null,1,2015-10-02,0.85,0.73,1.18,null
M4_1_400644,4,null,null,null,null,1,2015-10-02,3.48,0.0,0.0,null
M4_1_400646,1,null,null,null,null,1,2015-10-02,2.08,1.63,2.24,null
M4_1_400646,3,null,null,null,null,1,2015-10-02,4.39,0.77,1.22,null
M4_1_400646,4,null,null,null,null,1,2015-10-02,1.22,0.88,0.88,null
M4_1_400647,4,null,null,null,null,1,2015-10-02,3.03,0.44,0.84,null
M4_1_400676,4,null,null,null,null,1,2015-10-02,1.21,0.66,1.32,null
M4_1_400677,4,null,null,null,null,1,2015-10-02,1.51,2.87,5.47,null
M4_1_400678,4,null,null,null,null,1,2015-10-02,1.55,1.45,2.11,null
M4_1_400716,4,null,null,null,null,1,2015-10-02,1.33,2.25,3.68,null
M4_1_401844,4,null,null,null,null,1,2015-10-02,0.6,1.07,1.94,null
M4_1_403142,4,null,null,null,null,1,2015-10-02,0.87,0.77,0.99,null
M4_1_403145,4,null,null,null,null,1,2015-10-02,2.5,0.91,1.17,null
M4_1_403147,4,null,null,null,null,1,2015-10-02,1.78,1.11,2.0,null
M4_1_403148,4,null,null,null,null,1,2015-10-02,0.96,1.1,1.48,null
M4_1_403149,4,null,null,null,null,1,2015-10-02,0.94,0.63,1.38,null
M4_1_403266,4,null,null,null,null,1,2015-10-02,1.55,1.47,1.99,null
M4_1_403903,4,null,null,null,null,1,2015-10-02,1.73,8.16,14.31,null
M4_1_404081,4,null,null,null,null,1,2015-10-02,1.02,0.77,1.44,null
M4_1_404168,4,null,null,null,null,1,2015-10-02,0.42,1.05,2.47,null
M4_1_404278,4,null,null,null,null,1,2015-10-02,1.17,1.2,1.83,null
M4_1_404303,4,null,null,null,null,1,2015-10-02,0.97,2.54,6.83,null
M4_1_405179,4,null,null,null,null,1,2015-10-02,0.75,0.66,1.02,null
M4_1_405234,4,null,null,null,null,1,2015-10-02,1.04,1.4,2.31,null
M4_1_803162,4,null,null,null,null,1,2015-10-02,0.8,0.78,1.39,null
M4_1_903085,4,null,null,null,null,1,2015-10-02,2.03,2.47,2.98,null
M4_1_903230,4,null,null,null,null,1,2015-10-02,1.0,4.96,9.18,null
M4_0_400358,0,null,null,null,null,2,2015-10-03,8.47,0.0,0.0,null
M4_1_400642,0,null,null,null,null,2,2015-10-03,5.93,0.0,0.0,null
M4_1_400643,0,null,null,null,null,2,2015-10-03,2.73,1.52,2.88,1.79
M4_1_400644,0,null,null,null,null,2,2015-10-03,0.78,0.51,0.68,18.91
M4_0_400358,3,null,null,null,null,2,2015-10-03,8.47,0.0,0.0,null
M4_0_400359,2,null,null,null,null,2,2015-10-03,6.38,0.0,0.0,null
M4_0_400360,4,null,null,null,null,2,2015-10-03,9.97,0.0,0.0,null
M4_0_400361,1,null,null,null,null,2,2015-10-03,8.81,0.19,0.51,null
M4_0_400361,4,null,null,null,null,2,2015-10-03,1.12,1.19,1.63,null
M4_1_400642,3,null,null,null,null,2,2015-10-03,5.93,0.0,0.0,null
M4_1_400643,3,null,null,null,null,2,2015-10-03,2.73,1.52,2.88,null
M4_1_400644,3,null,null,null,null,2,2015-10-03,0.78,0.51,0.68,null
M4_1_400646,2,null,null,null,null,2,2015-10-03,9.83,0.0,0.0,null
M4_1_400646,3,null,null,null,null,2,2015-10-03,1.9,0.71,1.06,null
M4_1_400646,4,null,null,null,null,2,2015-10-03,6.05,0.0,0.0,null
M4_1_400647,4,null,null,null,null,2,2015-10-03,2.37,5.69,9.43,null
M4_1_400648,4,null,null,null,null,2,2015-10-03,0.69,2.03,4.73,null
M4_0_400353,0,null,null,null,null,2,2015-10-04,2.55,0.0,0.0,null
M4_0_400354,0,null,null,null,null,2,2015-10-04,0.78,0.55,0.55,7.77
M4_0_400561,0,null,null,null,null,2,2015-10-04,0.6,0.55,0.55,27.18
M4_0_403456,0,null,null,null,null,2,2015-10-04,0.83,0.55,0.55,8.18
M4_0_403457,0,null,null,null,null,2,2015-10-04,0.43,0.28,0.52,6.26
M4_1_400641,0,null,null,null,null,2,2015-10-04,4.65,0.0,0.0,null
M4_1_400642,0,null,null,null,null,2,2015-10-04,3.26,0.65,2.59,1.64
M4_1_400643,0,null,null,null,null,2,2015-10-04,0.65,2.11,3.99,2.22
M4_1_400644,0,null,null,null,null,2,2015-10-04,1.7,1.19,3.24,5.79
M4_0_400026,4,null,null,null,null,2,2015-10-04,0.65,0.46,0.54,null
M4_0_400028,4,null,null,null,null,2,2015-10-04,0.4,0.82,1.2,null
M4_0_400029,4,null,null,null,null,2,2015-10-04,3.03,0.69,1.19,null
M4_0_400030,4,null,null,null,null,2,2015-10-04,0.85,0.43,0.54,null
M4_0_400032,4,null,null,null,null,2,2015-10-04,0.6,0.78,1.34,null
M4_0_400033,4,null,null,null,null,2,2015-10-04,0.58,0.69,0.99,null
M4_0_400034,4,null,null,null,null,2,2015-10-04,0.87,0.68,0.98,null
M4_0_400036,4,null,null,null,null,2,2015-10-04,0.98,1.11,1.82,null
M4_0_400037,4,null,null,null,null,2,2015-10-04,0.63,0.98,1.69,null
M4_0_400038,4,null,null,null,null,2,2015-10-04,0.7,0.45,1.0,null
M4_0_400039,4,null,null,null,null,2,2015-10-04,0.53,0.45,1.0,null
M4_0_400041,4,null,null,null,null,2,2015-10-04,0.7,0.88,1.66,null
M4_0_400042,4,null,null,null,null,2,2015-10-04,0.88,0.69,1.34,null
M4_0_400043,4,null,null,null,null,2,2015-10-04,0.5,1.09,2.88,null
M4_0_400044,4,null,null,null,null,2,2015-10-04,0.38,0.56,1.03,null
M4_0_400045,4,null,null,null,null,2,2015-10-04,0.6,0.67,1.43,null
M4_0_400046,4,null,null,null,null,2,2015-10-04,0.53,0.43,0.61,null
M4_0_400224,4,null,null,null,null,2,2015-10-04,1.5,1.32,2.18,null
M4_0_400225,4,null,null,null,null,2,2015-10-04,1.08,0.93,1.54,null
M4_0_400353,4,null,null,null,null,2,2015-10-04,2.55,0.0,0.0,null
M4_0_400354,4,null,null,null,null,2,2015-10-04,0.78,0.55,0.55,null
M4_0_400358,4,null,null,null,null,2,2015-10-04,0.87,0.55,0.55,null
M4_0_400359,3,null,null,null,null,2,2015-10-04,0.0,0.0,0.0,null
M4_0_400359,4,null,null,null,null,2,2015-10-04,0.58,0.55,0.55,null
M4_0_400360,3,null,null,null,null,2,2015-10-04,0.61,0.44,0.77,null
M4_0_400360,4,null,null,null,null,2,2015-10-04,0.58,0.55,0.55,null
M4_0_400361,1,null,null,null,null,2,2015-10-04,1.02,1.65,1.99,null
M4_0_400361,4,null,null,null,null,2,2015-10-04,4.68,0.77,0.96,null
M4_0_400362,1,null,null,null,null,2,2015-10-04,6.15,0.58,1.77,null
M4_0_400362,4,null,null,null,null,2,2015-10-04,0.87,0.77,0.96,null
M4_0_400363,4,null,null,null,null,2,2015-10-04,0.62,0.95,1.31,null
