rds_index,hourbin,awt,swt,ewt_95,count,daybin,date,s_trip,m_trip,trip_95,speed
BX39_1_102786,4,7.44,7.39,1.3,6,1,10-01-2015,0.98,1.26,2.68,null
BX39_1_102789,1,6.88,5.0,6.03,20,1,10-01-2015,1.62,1.95,3.24,null
BX39_1_102789,2,7.02,4.92,5.84,36,1,10-01-2015,1.55,1.92,3.54,null
BX39_1_102789,3,6.5,5.51,4.17,15,1,10-01-2015,1.51,1.71,2.52,null
BX39_1_102789,4,7.58,7.37,1.27,6,1,10-01-2015,1.31,1.92,2.64,null
BX39_1_102791,1,6.91,4.94,5.74,21,1,10-01-2015,2.24,1.41,2.37,null
BX39_1_102791,2,6.92,4.93,6.12,36,1,10-01-2015,2.23,1.34,1.99,null
BX39_1_102791,3,6.56,5.47,3.91,14,1,10-01-2015,2.17,1.53,2.95,null
BX39_1_102791,4,7.51,7.19,2.01,7,1,10-01-2015,1.92,1.47,2.68,null
BX39_1_102793,1,6.6,4.87,4.15,20,1,10-01-2015,2.27,1.58,2.4,null
BX39_1_102793,2,7.17,4.99,6.01,36,1,10-01-2015,2.19,1.32,2.19,null
BX39_1_102793,3,6.66,5.4,4.1,15,1,10-01-2015,2.15,1.26,2.03,null
BX39_1_102793,4,7.52,7.18,2.43,7,1,10-01-2015,1.88,1.23,2.45,null
BX39_1_103121,1,7.02,5.26,5.47,17,1,10-01-2015,4.4,0.77,2.49,null
BX39_1_103121,2,7.19,4.95,6.06,32,1,10-01-2015,5.36,0.78,2.13,null
BX39_1_103121,3,5.88,5.23,3.04,5,1,10-01-2015,8.46,0.0,0.0,null
BX39_1_103121,4,7.66,7.4,2.25,6,1,10-01-2015,5.01,1.44,3.63,null
BX39_1_103122,1,6.25,5.0,3.78,20,1,10-01-2015,2.41,1.54,2.21,null
BX39_1_103122,2,6.86,4.92,6.16,36,1,10-01-2015,1.84,1.55,2.35,null
BX39_1_103122,3,6.63,5.58,3.06,13,1,10-01-2015,1.79,1.63,2.33,null
BX39_1_103122,4,7.45,7.38,0.75,6,1,10-01-2015,1.55,1.53,2.48,null
BX39_1_103297,1,6.55,4.87,4.37,20,1,10-01-2015,1.91,4.03,7.9,null
BX39_1_103297,2,7.63,5.03,7.45,35,1,10-01-2015,1.87,4.18,7.42,null
BX39_1_103297,3,7.02,5.39,4.23,15,1,10-01-2015,1.82,3.34,6.28,null
BX39_1_103297,4,7.41,7.16,2.01,7,1,10-01-2015,1.49,1.6,2.13,null
BX39_1_103298,1,6.56,4.89,4.38,22,1,10-01-2015,1.37,1.08,2.84,null
BX39_1_103298,2,7.62,5.04,7.24,35,1,10-01-2015,1.4,0.83,2.08,null
BX39_1_103298,3,6.8,5.39,4.1,15,1,10-01-2015,1.37,1.15,2.03,null
BX39_1_103298,4,7.44,7.15,2.09,7,1,10-01-2015,1.11,0.77,1.22,null
BX39_1_103299,1,6.46,4.89,3.92,22,1,10-01-2015,1.34,0.72,1.5,null
BX39_1_103299,2,7.71,5.04,7.46,35,1,10-01-2015,1.32,0.77,1.75,null
BX39_1_103299,3,6.86,5.38,4.08,15,1,10-01-2015,1.28,0.67,1.07,null
BX39_1_103299,4,7.47,7.13,2.21,7,1,10-01-2015,1.04,0.62,0.91,null
BX39_1_103300,1,6.39,4.86,3.73,23,1,10-01-2015,1.11,0.95,1.64,null
BX39_1_103300,2,7.85,5.04,7.56,35,1,10-01-2015,1.12,1.08,2.01,null
BX39_1_103300,3,6.93,5.38,4.49,15,1,10-01-2015,1.09,1.13,1.79,null
BX39_1_103300,4,7.41,7.12,2.2,7,1,10-01-2015,0.9,0.85,1.04,null
BX39_1_103301,1,6.57,4.87,4.32,23,1,10-01-2015,1.32,1.21,2.23,null
BX39_1_103301,2,7.93,5.05,7.43,35,1,10-01-2015,1.29,1.06,1.78,null
BX39_1_103301,3,6.99,5.38,4.5,15,1,10-01-2015,1.28,1.1,1.72,null
BX39_1_103301,4,7.46,7.11,2.39,7,1,10-01-2015,1.03,0.91,1.62,null
BX39_1_103302,1,6.54,4.88,4.52,23,1,10-01-2015,1.73,1.41,2.37,null
BX39_1_103302,2,8.11,5.05,7.79,35,1,10-01-2015,1.68,1.33,1.98,null
BX39_1_103302,3,6.95,5.32,4.53,14,1,10-01-2015,1.66,1.25,2.02,null
BX39_1_103302,4,7.25,6.97,2.3,7,1,10-01-2015,1.39,1.16,2.17,null
BX39_1_103303,1,6.27,4.89,3.72,23,1,10-01-2015,1.58,2.68,4.12,null
BX39_1_103303,2,8.18,5.06,7.87,35,1,10-01-2015,1.55,1.78,3.69,null
BX39_1_103303,3,7.08,5.31,4.79,14,1,10-01-2015,1.53,1.51,2.2,null
BX39_1_103303,4,7.22,6.95,2.2,7,1,10-01-2015,1.27,1.3,1.8,null
BX39_1_103304,1,6.3,4.89,3.94,23,1,10-01-2015,1.36,1.23,1.87,null
BX39_1_103304,2,8.45,5.06,7.95,35,1,10-01-2015,1.3,1.37,2.0,null
BX39_1_103304,3,7.06,5.31,4.8,14,1,10-01-2015,1.28,1.08,1.56,null
BX39_1_103304,4,7.31,6.94,2.36,7,1,10-01-2015,1.07,1.19,1.8,null
BX39_1_103305,1,6.62,4.82,4.05,23,1,10-01-2015,1.43,7.55,17.19,null
BX39_1_103305,2,7.79,5.11,6.48,36,1,10-01-2015,1.45,6.37,11.23,null
BX39_1_103305,3,7.49,5.42,5.63,16,1,10-01-2015,1.5,5.48,8.98,null
BX39_1_103305,4,7.59,6.88,3.06,7,1,10-01-2015,1.27,4.49,7.66,null
BX39_1_103309,1,6.99,5.0,6.74,24,1,10-01-2015,1.49,1.81,3.33,null
BX39_1_103309,2,8.24,5.02,6.41,33,1,10-01-2015,1.52,1.44,2.11,null
BX39_1_103309,3,7.66,5.37,5.12,15,1,10-01-2015,1.57,1.79,3.14,null
BX39_1_103309,4,7.9,6.69,3.94,8,1,10-01-2015,1.36,1.34,2.19,null
BX39_1_103310,1,6.89,4.94,6.38,23,1,10-01-2015,1.98,1.03,1.99,null
BX39_1_103310,2,8.06,5.06,6.59,34,1,10-01-2015,1.98,1.38,2.11,null
BX39_1_103310,3,7.54,5.37,4.97,15,1,10-01-2015,1.98,1.56,3.57,null
BX39_1_103310,4,7.77,6.64,3.62,8,1,10-01-2015,1.33,1.06,1.33,null
BX39_1_103311,1,7.14,4.94,6.66,23,1,10-01-2015,2.1,1.94,3.0,null
BX39_1_103311,2,8.28,5.08,6.88,33,1,10-01-2015,2.47,2.08,3.66,null
BX39_1_103311,3,7.35,5.3,5.33,16,1,10-01-2015,2.52,2.31,3.82,null
BX39_1_103311,4,8.11,6.61,3.29,7,1,10-01-2015,2.0,1.98,2.98,null
BX39_1_103312,1,7.02,5.06,4.76,23,1,10-01-2015,1.08,1.68,3.54,null
BX39_1_103312,2,8.21,5.14,6.88,33,1,10-01-2015,1.14,2.74,8.18,null
BX39_1_103312,3,7.35,5.19,4.94,16,1,10-01-2015,1.13,2.05,3.74,null
BX39_1_103312,4,6.57,5.96,3.0,6,1,10-01-2015,0.98,1.67,2.67,null
BX39_1_103313,1,6.86,5.05,6.54,23,1,10-01-2015,1.03,2.11,3.68,null
BX39_1_103313,2,7.72,5.14,5.56,33,1,10-01-2015,1.08,2.13,4.64,null
BX39_1_103313,3,7.9,5.14,5.91,16,1,10-01-2015,0.96,2.12,4.82,null
BX39_1_103313,4,6.96,5.94,3.05,6,1,10-01-2015,0.92,1.26,2.83,null
BX39_1_103314,1,7.28,5.05,6.42,23,1,10-01-2015,0.95,0.33,0.33,null
BX39_1_103314,2,7.46,5.14,6.06,33,1,10-01-2015,1.07,0.53,0.85,null
BX39_1_103314,3,7.36,5.14,6.07,16,1,10-01-2015,1.07,0.38,0.59,null
BX39_1_103314,4,7.14,5.92,3.45,6,1,10-01-2015,0.95,0.62,0.62,null
BX39_1_103315,1,7.86,5.05,5.58,23,1,10-01-2015,1.01,7.58,9.99,null
BX39_1_103315,2,8.29,5.11,6.54,32,1,10-01-2015,1.07,5.11,9.71,null
BX39_1_103315,3,9.03,5.14,6.62,16,1,10-01-2015,1.07,4.48,9.9,null
BX39_1_103315,4,6.74,5.89,3.5,6,1,10-01-2015,0.91,5.76,10.2,null
BX39_1_103316,1,5.9,5.1,2.4,22,1,10-01-2015,0.8,1.41,4.92,null
BX39_1_103316,2,8.31,4.98,5.82,28,1,10-01-2015,0.86,1.33,3.67,null
BX39_1_103316,3,7.81,5.14,5.5,17,1,10-01-2015,0.85,1.8,4.47,null
BX39_1_103316,4,7.09,5.85,3.63,6,1,10-01-2015,0.73,0.77,1.2,null
BX39_1_103403,1,5.91,5.1,3.28,22,1,10-01-2015,1.01,3.63,8.8,null
BX39_1_103403,2,8.66,5.08,6.23,31,1,10-01-2015,1.08,1.8,5.05,null
BX39_1_103403,3,9.14,5.14,6.88,16,1,10-01-2015,1.07,1.85,4.57,null
BX39_1_103403,4,6.95,5.87,3.43,6,1,10-01-2015,0.92,1.72,5.87,null
BX39_1_103672,1,6.56,4.82,5.11,23,1,10-01-2015,1.72,0.82,1.65,null
BX39_1_103672,2,8.38,5.11,6.93,36,1,10-01-2015,1.75,1.62,2.79,null
BX39_1_103672,3,7.54,5.42,5.35,16,1,10-01-2015,1.83,1.45,2.87,null
BX39_1_103672,4,7.56,6.85,2.66,7,1,10-01-2015,1.55,0.62,0.97,null
BX39_1_103701,1,7.43,5.11,6.17,24,1,10-01-2015,1.13,1.3,4.09,null
BX39_1_103701,2,7.95,5.1,6.08,32,1,10-01-2015,1.24,0.92,1.63,null
BX39_1_103701,3,7.71,5.2,6.2,16,1,10-01-2015,1.29,1.37,3.53,null
BX39_1_103701,4,7.84,6.45,4.06,8,1,10-01-2015,0.96,0.61,1.07,null
BX39_1_103903,1,7.06,4.94,6.83,23,1,10-01-2015,1.5,1.37,2.67,null
BX39_1_103903,2,8.27,5.08,6.67,33,1,10-01-2015,1.76,1.21,2.62,null
BX39_1_103903,3,7.39,5.3,5.57,16,1,10-01-2015,1.8,1.4,2.72,null
BX39_1_103903,4,8.11,6.57,3.64,7,1,10-01-2015,1.42,1.5,3.16,null
BX39_1_103997,1,6.76,5.21,4.81,21,1,10-01-2015,0.0,0.0,0.0,null
BX39_1_103997,2,7.1,4.98,6.18,37,1,10-01-2015,0.0,0.0,0.0,null
BX39_1_103997,3,6.32,5.55,3.46,14,1,10-01-2015,0.0,0.0,0.0,null
BX39_1_103997,4,8.27,7.5,3.82,7,1,10-01-2015,0.0,0.0,0.0,null
BX39_1_802141,1,7.51,5.11,6.38,24,1,10-01-2015,1.63,2.12,4.09,null
BX39_1_802141,2,7.85,5.1,5.78,32,1,10-01-2015,1.78,2.07,3.9,null
BX39_1_802141,3,7.49,5.19,5.63,16,1,10-01-2015,1.87,2.2,3.36,null
BX39_1_802141,4,6.2,5.99,2.25,6,1,10-01-2015,1.4,1.49,2.81,null
BX39_0_101149,0,8.0,4.86,7.13,73,1,10-02-2015,0.64,1.31,2.46,9.8925
BX39_0_101150,0,7.52,4.87,6.65,71,1,10-02-2015,1.18,1.15,2.07,15.135
BX39_0_101496,0,6.61,4.81,5.52,73,1,10-02-2015,2.52,2.48,4.47,3.25
BX39_0_101497,0,6.65,4.81,5.33,73,1,10-02-2015,0.99,3.11,7.46,4.7825
BX39_0_101498,0,6.45,4.81,5.27,73,1,10-02-2015,1.81,1.18,2.31,8.8225
BX39_0_101499,0,6.44,4.81,5.5,73,1,10-02-2015,1.1,1.04,1.82,11.7275
BX39_0_101819,0,6.59,4.98,5.15,73,1,10-02-2015,0.0,0.0,0.0,null
BX39_0_102417,0,6.47,4.88,5.28,65,1,10-02-2015,1.61,3.15,5.52,3.635
BX39_0_102418,0,6.22,4.83,5.46,64,1,10-02-2015,1.72,1.18,3.1,9.2425
BX39_0_102419,0,6.3,4.85,5.14,65,1,10-02-2015,1.72,0.93,1.71,11.895
BX39_0_102757,0,7.01,4.84,5.49,73,1,10-02-2015,1.7,2.27,5.18,8.0125
BX39_0_102759,0,6.91,4.84,5.32,73,1,10-02-2015,2.02,1.04,2.13,4.3675
BX39_0_102762,0,6.94,4.84,5.73,73,1,10-02-2015,1.46,1.42,2.33,3.8975
BX39_0_102765,0,6.98,4.85,5.57,73,1,10-02-2015,1.37,1.18,2.37,5.635
BX39_0_102766,0,7.01,4.85,6.07,73,1,10-02-2015,0.89,1.4,2.76,5.35
BX39_0_102767,0,7.16,4.86,5.49,72,1,10-02-2015,0.71,0.95,1.67,11.8633333333
BX39_0_102768,0,7.68,4.86,6.95,73,1,10-02-2015,1.1,5.31,9.74,1.635
BX39_0_102769,0,7.45,4.86,6.41,73,1,10-02-2015,0.6,2.38,10.44,2.16
BX39_0_102775,0,7.71,4.87,6.68,71,1,10-02-2015,2.27,2.05,2.67,3.5825
BX39_0_102942,0,6.72,4.83,5.04,73,1,10-02-2015,1.82,1.66,3.22,8.875
BX39_0_102985,0,6.53,4.88,5.97,23,1,10-02-2015,8.28,0.54,0.0,0.8
BX39_0_103118,0,7.37,4.84,6.09,73,1,10-02-2015,1.37,1.97,3.48,5.605
BX39_0_103119,0,6.99,4.85,5.74,71,1,10-02-2015,1.42,2.05,4.92,5.8725
BX39_0_103321,0,6.48,4.85,5.51,67,1,10-02-2015,2.09,1.15,2.4,9.42
BX39_0_103322,0,6.44,4.85,5.9,67,1,10-02-2015,1.6,2.41,4.22,5.23
BX39_0_103323,0,6.63,4.81,5.18,72,1,10-02-2015,1.39,1.38,4.08,13.615
BX39_0_103328,0,6.67,4.83,4.97,74,1,10-02-2015,1.24,1.49,4.69,6.2875
BX39_0_103329,0,6.35,4.83,4.56,73,1,10-02-2015,1.35,1.95,3.88,5.3425
BX39_0_103330,0,6.4,4.83,4.86,73,1,10-02-2015,1.23,0.93,1.87,5.58
BX39_0_103331,0,6.38,4.83,4.86,73,1,10-02-2015,1.55,1.66,3.24,5.6125
BX39_0_103332,0,6.36,4.81,4.83,72,1,10-02-2015,1.14,0.96,1.63,7.895
BX39_0_103333,0,6.44,4.81,4.94,72,1,10-02-2015,1.1,1.05,1.79,3.8375
BX39_0_103334,0,6.51,4.83,5.19,73,1,10-02-2015,1.11,1.18,1.98,7.98
BX39_0_103335,0,6.48,4.83,4.83,73,1,10-02-2015,1.26,0.94,1.9,12.425
BX39_0_103365,0,6.63,4.83,5.44,74,1,10-02-2015,2.39,1.54,2.85,8.6225
BX39_0_103366,0,6.51,4.83,5.17,74,1,10-02-2015,2.11,3.98,7.74,3.705
BX39_0_103542,0,6.53,4.81,5.37,73,1,10-02-2015,1.68,1.31,2.43,5.0
BX39_0_103657,0,6.45,4.83,4.88,74,1,10-02-2015,1.72,3.78,6.6,2.1425
BX39_0_103902,0,6.25,4.88,4.76,72,1,10-02-2015,1.69,2.17,5.56,5.2675
BX39_0_802009,0,7.96,4.95,7.81,65,1,10-02-2015,1.12,1.36,3.71,null
BX39_0_802139,0,6.31,4.88,4.97,64,1,10-02-2015,3.01,1.44,3.12,6.16
BX39_1_101540,0,7.4,5.24,6.77,67,1,10-02-2015,3.12,1.71,2.63,6.7475
BX39_1_101543,0,7.4,5.23,5.93,70,1,10-02-2015,0.76,1.56,3.54,11.6825
BX39_1_101545,0,7.47,5.22,5.86,70,1,10-02-2015,2.19,1.46,2.52,7.61
BX39_1_101547,0,7.51,5.21,5.82,70,1,10-02-2015,0.97,1.65,3.66,8.7325
BX39_1_101813,0,8.27,5.25,7.68,61,1,10-02-2015,1.2,1.44,3.34,6.275
BX39_1_101814,0,8.44,5.28,7.17,52,1,10-02-2015,0.85,0.45,1.29,6.3275
BX39_1_102394,0,8.03,5.26,6.91,66,1,10-02-2015,1.53,2.02,3.87,7.83
BX39_1_102395,0,8.33,5.25,7.02,67,1,10-02-2015,1.98,2.72,4.78,4.0125
BX39_1_102396,0,7.76,5.26,6.04,66,1,10-02-2015,1.42,1.02,2.04,7.6475
BX39_1_102783,0,8.54,4.41,7.02,5,1,10-02-2015,6.81,0.06,0.3,null
BX39_1_102786,0,6.49,5.24,4.96,54,1,10-02-2015,1.56,1.48,3.03,4.61
BX39_1_102789,0,6.74,5.23,5.96,59,1,10-02-2015,1.55,1.96,3.51,4.5
BX39_1_102791,0,7.1,5.19,6.09,61,1,10-02-2015,2.2,1.57,3.07,10.1275
BX39_1_102793,0,7.11,5.18,6.72,63,1,10-02-2015,2.19,1.27,2.33,3.11
BX39_1_103121,0,6.47,5.22,4.9,45,1,10-02-2015,5.43,0.95,2.79,4.99333333333
BX39_1_103122,0,6.47,5.25,4.97,57,1,10-02-2015,2.12,1.67,3.1,7.3
BX39_1_103297,0,7.08,5.21,6.0,61,1,10-02-2015,1.84,2.92,5.75,4.02
BX39_1_103298,0,7.57,5.22,7.68,64,1,10-02-2015,1.66,1.07,2.37,8.365
BX39_1_103299,0,7.38,5.21,7.28,64,1,10-02-2015,1.3,0.72,1.16,5.2275
BX39_1_103300,0,7.09,5.24,6.05,67,1,10-02-2015,1.09,1.09,2.57,8.62
BX39_1_103301,0,7.16,5.24,6.0,67,1,10-02-2015,1.28,1.11,1.84,10.48
BX39_1_103302,0,7.09,5.24,5.78,67,1,10-02-2015,1.67,1.34,2.18,4.01
BX39_1_103303,0,7.23,5.24,6.05,67,1,10-02-2015,1.53,1.81,3.05,5.5225
BX39_1_103304,0,7.32,5.24,6.32,67,1,10-02-2015,1.29,1.31,2.36,16.5425
BX39_1_103305,0,7.05,5.23,5.93,68,1,10-02-2015,1.43,6.24,11.77,2.125
BX39_1_103309,0,7.58,5.22,5.89,70,1,10-02-2015,1.5,1.64,2.62,4.305
BX39_1_103310,0,7.63,5.21,5.94,70,1,10-02-2015,1.9,1.06,2.05,13.3775
BX39_1_103311,0,7.74,5.17,6.44,69,1,10-02-2015,2.31,2.2,4.28,5.915
BX39_1_103312,0,7.64,5.24,6.06,66,1,10-02-2015,1.1,2.08,4.26,5.23
BX39_1_103313,0,8.04,5.25,6.44,66,1,10-02-2015,1.05,1.64,3.53,5.975
BX39_1_103314,0,8.27,5.25,7.24,65,1,10-02-2015,1.05,0.62,1.31,12.52
BX39_1_103315,0,8.28,5.28,6.89,63,1,10-02-2015,1.04,4.59,10.16,3.46
BX39_1_103316,0,8.03,5.31,6.32,61,1,10-02-2015,0.82,0.94,1.7,10.5
BX39_1_103403,0,8.13,5.28,6.38,62,1,10-02-2015,1.04,1.96,8.45,6.145
BX39_1_103405,0,7.32,5.55,5.23,11,1,10-02-2015,0.56,0.8,3.6,null
BX39_1_103672,0,7.13,5.24,5.23,69,1,10-02-2015,1.75,1.51,4.06,4.6275
BX39_1_103701,0,8.12,5.25,6.06,67,1,10-02-2015,1.18,1.3,2.77,9.025
BX39_1_103903,0,7.82,5.17,6.64,69,1,10-02-2015,1.65,1.31,2.43,7.5425
BX39_1_103997,0,7.07,5.39,6.01,65,1,10-02-2015,0.0,0.0,0.0,null
BX39_1_802141,0,8.05,5.23,6.21,68,1,10-02-2015,1.71,2.65,5.01,5.31
BX39_0_101149,1,7.47,4.3,6.2,27,1,10-02-2015,0.6,1.05,2.17,null
BX39_0_101149,2,7.29,5.26,5.56,29,1,10-02-2015,0.66,1.33,2.55,null
BX39_0_101149,3,11.07,4.46,10.21,11,1,10-02-2015,0.67,1.7,2.86,null
BX39_0_101149,4,8.05,5.38,5.33,6,1,10-02-2015,0.6,1.39,2.43,null
BX39_0_101150,1,6.75,4.31,6.41,27,1,10-02-2015,1.12,1.17,2.03,null
BX39_0_101150,2,7.56,5.31,5.9,27,1,10-02-2015,1.22,1.14,2.1,null
BX39_0_101150,3,9.09,4.42,6.22,11,1,10-02-2015,1.23,1.19,1.78,null
BX39_0_101150,4,7.95,5.38,5.11,6,1,10-02-2015,1.12,1.04,1.37,null
BX39_0_101496,1,5.55,4.25,5.06,27,1,10-02-2015,2.47,2.52,4.27,null
BX39_0_101496,2,7.05,4.95,5.97,29,1,10-02-2015,2.44,2.62,4.57,null
BX39_0_101496,3,7.4,4.83,5.13,10,1,10-02-2015,2.87,2.22,2.99,null
BX39_0_101496,4,6.82,5.76,1.6,7,1,10-02-2015,2.42,2.2,4.09,null
BX39_0_101497,1,5.56,4.25,5.46,27,1,10-02-2015,0.98,2.11,4.17,null
BX39_0_101497,2,6.81,4.95,5.85,29,1,10-02-2015,0.96,3.87,7.89,null
BX39_0_101497,3,7.58,4.83,5.26,10,1,10-02-2015,1.13,3.76,5.91,null
BX39_0_101497,4,7.6,5.74,3.07,7,1,10-02-2015,0.96,2.54,4.77,null
BX39_0_101498,1,5.58,4.26,5.3,27,1,10-02-2015,1.77,1.35,2.45,null
BX39_0_101498,2,6.41,4.96,5.27,29,1,10-02-2015,1.97,1.19,2.2,null
BX39_0_101498,3,7.61,4.83,5.19,10,1,10-02-2015,1.8,1.02,1.81,null
BX39_0_101498,4,7.38,5.7,2.85,7,1,10-02-2015,1.53,0.8,1.1,null
BX39_0_101499,1,5.81,4.27,5.38,27,1,10-02-2015,1.07,1.03,1.75,null
BX39_0_101499,2,6.52,4.97,5.23,29,1,10-02-2015,1.19,0.98,1.77,null
BX39_0_101499,3,6.77,4.83,4.24,10,1,10-02-2015,1.08,1.15,2.04,null
BX39_0_101499,4,7.33,5.64,3.03,7,1,10-02-2015,0.92,1.16,1.76,null
BX39_0_101819,1,6.18,4.5,5.7,26,1,10-02-2015,0.0,0.0,0.0,null
BX39_0_101819,2,6.28,4.79,4.91,28,1,10-02-2015,0.0,0.0,0.0,null
BX39_0_101819,3,7.93,5.28,6.12,12,1,10-02-2015,0.0,0.0,0.0,null
BX39_0_101819,4,6.6,6.26,2.51,7,1,10-02-2015,0.0,0.0,0.0,null
BX39_0_102417,1,5.74,4.1,4.76,25,1,10-02-2015,1.86,3.35,5.97,null
BX39_0_102417,2,5.98,4.88,4.42,21,1,10-02-2015,1.51,3.14,5.76,null
BX39_0_102417,3,8.28,5.13,5.57,11,1,10-02-2015,1.55,3.06,5.07,null
BX39_0_102417,4,6.84,6.11,2.3,8,1,10-02-2015,1.23,2.67,3.34,null
BX39_0_102418,1,5.71,4.1,4.83,25,1,10-02-2015,1.57,1.21,2.62,null
BX39_0_102418,2,5.51,4.87,2.4,22,1,10-02-2015,2.04,1.38,4.31,null
BX39_0_102418,3,8.31,4.9,5.96,9,1,10-02-2015,1.62,1.06,2.15,null
BX39_0_102418,4,6.79,6.1,2.2,8,1,10-02-2015,1.28,0.64,0.99,null
BX39_0_102419,1,5.68,4.1,4.89,25,1,10-02-2015,1.56,1.0,1.52,null
BX39_0_102419,2,5.84,4.93,3.94,23,1,10-02-2015,2.05,0.96,1.9,null
BX39_0_102419,3,8.34,4.9,6.18,9,1,10-02-2015,1.64,0.9,1.71,null
BX39_0_102419,4,6.76,6.09,2.24,8,1,10-02-2015,1.29,0.61,0.99,null
BX39_0_102757,1,5.94,4.3,5.13,27,1,10-02-2015,1.53,2.08,3.24,null
BX39_0_102757,2,7.47,5.14,5.55,29,1,10-02-2015,1.86,2.61,5.48,null
BX39_0_102757,3,9.12,4.55,6.2,10,1,10-02-2015,1.77,2.53,4.12,null
BX39_0_102757,4,6.55,5.46,2.9,7,1,10-02-2015,1.52,1.22,1.58,null
BX39_0_102759,1,5.69,4.31,5.07,27,1,10-02-2015,1.85,1.15,2.43,null
BX39_0_102759,2,7.28,5.15,5.41,29,1,10-02-2015,2.22,1.02,2.02,null
BX39_0_102759,3,9.58,4.53,6.4,10,1,10-02-2015,2.12,1.09,1.69,null
BX39_0_102759,4,6.63,5.44,3.35,7,1,10-02-2015,1.83,0.73,1.37,null
BX39_0_102762,1,5.99,4.32,5.16,27,1,10-02-2015,1.32,1.36,2.22,null
BX39_0_102762,2,7.19,5.2,5.25,28,1,10-02-2015,1.6,1.54,2.34,null
BX39_0_102762,3,8.82,4.48,5.92,11,1,10-02-2015,1.52,1.46,2.44,null
BX39_0_102762,4,6.91,5.42,3.64,7,1,10-02-2015,1.31,1.08,1.98,null
BX39_0_102765,1,6.26,4.29,4.89,27,1,10-02-2015,1.22,1.19,1.76,null
BX39_0_102765,2,6.96,5.25,5.12,29,1,10-02-2015,1.51,1.25,2.73,null
BX39_0_102765,3,8.58,4.46,6.02,11,1,10-02-2015,1.46,1.18,2.06,null
BX39_0_102765,4,7.58,5.38,4.1,6,1,10-02-2015,1.25,0.86,1.31,null
BX39_0_102766,1,6.33,4.29,4.99,27,1,10-02-2015,0.81,1.22,2.02,null
BX39_0_102766,2,6.76,5.25,5.28,29,1,10-02-2015,0.96,1.61,3.84,null
BX39_0_102766,3,8.8,4.46,6.32,11,1,10-02-2015,0.93,1.15,2.17,null
BX39_0_102766,4,8.07,5.38,4.9,6,1,10-02-2015,0.8,1.76,2.13,null
BX39_0_102767,1,5.89,4.29,5.01,27,1,10-02-2015,0.69,1.2,1.93,null
BX39_0_102767,2,6.94,5.26,4.81,29,1,10-02-2015,0.72,0.74,1.01,null
BX39_0_102767,3,10.15,4.5,9.44,10,1,10-02-2015,0.75,0.43,0.66,null
BX39_0_102767,4,7.4,5.38,3.94,6,1,10-02-2015,null,null,null,null
BX39_0_102768,1,6.08,4.3,4.78,27,1,10-02-2015,1.04,4.34,8.28,null
BX39_0_102768,2,8.39,5.26,6.47,29,1,10-02-2015,1.14,6.55,11.44,null
BX39_0_102768,3,8.37,4.46,6.43,11,1,10-02-2015,1.15,4.95,7.25,null
BX39_0_102768,4,8.68,5.38,6.03,6,1,10-02-2015,1.05,4.61,6.78,null
BX39_0_102769,1,6.92,4.3,5.98,27,1,10-02-2015,0.57,2.06,8.2,null
BX39_0_102769,2,7.21,5.26,5.32,29,1,10-02-2015,0.62,2.62,10.42,null
BX39_0_102769,3,9.36,4.46,6.1,11,1,10-02-2015,0.63,2.73,10.49,null
BX39_0_102769,4,8.03,5.38,5.31,6,1,10-02-2015,0.57,2.05,4.78,null
BX39_0_102775,1,7.16,4.28,6.99,26,1,10-02-2015,2.16,2.73,2.46,null
BX39_0_102775,2,7.63,5.32,5.99,27,1,10-02-2015,2.35,1.62,2.58,null
BX39_0_102775,3,9.01,4.42,5.82,12,1,10-02-2015,2.38,1.76,2.74,null
BX39_0_102775,4,8.18,5.38,5.19,6,1,10-02-2015,2.15,1.92,2.63,null
BX39_0_102942,1,5.98,4.3,5.24,27,1,10-02-2015,1.79,1.54,2.48,null
BX39_0_102942,2,6.86,5.13,4.6,29,1,10-02-2015,1.95,1.75,3.89,null
BX39_0_102942,3,8.5,4.56,5.59,10,1,10-02-2015,1.8,2.04,3.2,null
BX39_0_102942,4,6.72,5.47,3.08,7,1,10-02-2015,1.5,1.18,1.55,null
BX39_0_102985,1,5.42,4.5,4.74,7,1,10-02-2015,8.01,1.48,7.67,null
BX39_0_102985,2,5.43,4.92,2.39,11,1,10-02-2015,9.0,0.0,0.0,null
BX39_0_102985,3,10.66,5.12,6.55,4,1,10-02-2015,8.04,0.0,0.0,null
BX39_0_102985,4,2.6,5.57,-2.97,1,1,10-02-2015,6.47,0.0,0.0,null
BX39_0_103118,1,6.07,4.31,5.17,27,1,10-02-2015,1.24,1.46,2.54,null
BX39_0_103118,2,7.16,5.16,5.27,29,1,10-02-2015,1.5,2.04,4.68,null
BX39_0_103118,3,11.09,4.53,9.9,10,1,10-02-2015,1.43,2.58,4.05,null
BX39_0_103118,4,6.86,5.43,3.17,7,1,10-02-2015,1.23,2.38,3.26,null
BX39_0_103119,1,6.18,4.21,5.08,26,1,10-02-2015,1.29,1.32,2.25,null
BX39_0_103119,2,6.93,5.24,5.18,29,1,10-02-2015,1.55,2.67,5.26,null
BX39_0_103119,3,8.92,4.51,6.52,10,1,10-02-2015,1.48,2.42,4.13,null
BX39_0_103119,4,7.53,5.4,4.29,6,1,10-02-2015,1.28,1.38,2.38,null
